,Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type,Eigenvalue,Eigenvectors,Distribution,FlippingMomentum
312,../shapes/Sign/m1672.obj,231,[0.46365206 0.29878221 0.07693691],[0.46365206 0.29878221 0.07693691],[1. 1. 1.],0.308465298879106,1.1520611643502265,[0.025    0.670752 0.025    0.975    0.025    0.11303 ],[0. 0. 0.],299,Sign,Triangle,"[[ 0.64198333  0.76115141  0.09222764]
 [ 0.7653119  -0.64343577 -0.01697361]
 [-0.04642307 -0.08147969  0.99559327]]",[0.08830711 0.01459781 0.00042461],89485.46609560336,"[np.float64(83.17850459784515), np.float64(47.799903930860886), np.float64(1.8343468306198902)]"
313,../shapes/Sign/m1673.obj,80,[0.23439424 0.7254963  0.05550283],[0.23439424 0.7254963  0.05550283],[1. 1. 1.],0.23069495060261042,1.033429957967641,[0.025    0.429    0.025    0.975    0.025    0.072555],[0. 0. 0.],86,Sign,Triangle,"[[ 0.01309057  0.99990664 -0.00391653]
 [ 0.99984413 -0.01313596 -0.01179648]
 [ 0.01184682  0.0037615   0.99992275]]",[8.83078601e-02 2.97309610e-03 8.80853325e-05],69.08449335595617,"[np.float64(4.869902705416001), np.float64(41.718615963852166), np.float64(0.2607952507733334)]"
314,../shapes/Sign/m1674.obj,50,[0.28679164 0.7599877  0.0538625 ],[0.28679164 0.7599877  0.0538625 ],[1. 1. 1.],0.2629159857788031,1.1101599429307472,[0.025    0.596402 0.025    0.975    0.025    0.083778],[0. 0. 0.],78,Sign,Triangle,"[[-3.61893005e-01  9.32219623e-01 -1.64637135e-04]
 [ 9.32219516e-01  3.61892861e-01 -5.75863012e-04]
 [ 4.77249796e-04  3.61878746e-04  9.99999821e-01]]",[0.0608521  0.03580694 0.00027706],27.328547495029408,"[np.float64(8.266547960014114), np.float64(49.4465724612069), np.float64(0.23600584511433345)]"
315,../shapes/Sign/m1676.obj,4031,[0.12819538 0.85836128 0.03671426],[0.12819538 0.85836128 0.03671426],[1. 1. 1.],0.10679241812268034,0.9728331114358721,[0.025    0.231959 0.025    0.975    0.025    0.057745],[0. 0. 0.],8034,Sign,Triangle,"[[ 0.02179039  0.99821408  0.05562218]
 [ 0.99940261 -0.0232416   0.02557826]
 [-0.02682533 -0.05503159  0.9981242 ]]",[1.87763924e-02 1.43795798e-03 4.22123162e-05],12720.783041930164,"[np.float64(142.72125328427165), np.float64(6070.651636259785), np.float64(11.31989111132012)]"
316,../shapes/Sign/m1679.obj,417,[0.09105776 0.86363625 0.05172309],[0.09105776 0.86363625 0.05172309],[1. 1. 1.],0.10226107850584688,0.960589183720075,[0.025    0.154414 0.025    0.975    0.025    0.084022],[0. 0. 0.],786,Sign,Triangle,"[[ 9.99873758e-01  1.58879391e-02 -2.03575326e-04]
 [-1.87440234e-04 -1.01703856e-03 -9.99999465e-01]
 [ 1.58881377e-02 -9.99873261e-01  1.01393213e-03]]",[0.00137309 0.0002617  0.0298228 ],74.46151293371462,"[np.float64(7.431666734368675), np.float64(607.682027151763), np.float64(2.264463121688446)]"
317,../shapes/Sign/m1685.obj,760,[0.42054312 0.5705476  0.16701494],[0.42054312 0.5705476  0.16701494],[1. 1. 1.],0.2869952666030325,1.2626367674830319,[0.025    0.807462 0.025    0.975    0.025    0.306966],[0. 0. 0.],1344,Sign,Triangle,"[[ 0.99423492  0.10566332  0.01822578]
 [ 0.01938422 -0.0099468  -0.99976263]
 [ 0.10545695 -0.99435221  0.01193765]]",[0.05911664 0.01096366 0.02216291],173.0219302149224,"[np.float64(310.3812378048689), np.float64(468.18932849541676), np.float64(53.114256948135335)]"
318,../shapes/Skyscraper/D00058.obj,73697,[ 0.09137334 -0.04989507  0.00832064],[ 0.09137334 -0.04989507  0.00832064],[1. 1. 1.],0.47691227305665,1.9550695184350861,[-0.866731  0.966261 -0.316891  0.236562 -0.185607  0.209522],[0. 0. 0.],53448,Skyscraper,Triangle,"[[ 0.99686735  0.07791164  0.01361116]
 [ 0.07908021 -0.97892601 -0.18828222]
 [ 0.00134506 -0.18876877  0.98202064]]",[0.2313756  0.01848974 0.01817809],183.92576772577635,"[np.float64(3784.915042866906), np.float64(-664.5582146249678), np.float64(124.89276738727544)]"
319,../shapes/Skyscraper/D00125.obj,18704,[-0.27303525  0.01775777  0.016615  ],[-0.27303525  0.01775777  0.016615  ],[1. 1. 1.],0.4781731205922989,1.6523603403522489,[-0.985968  0.55974  -0.208073  0.258848 -0.166764  0.184044],[0. 0. 0.],16194,Skyscraper,Triangle,"[[ 0.99988351  0.01085726 -0.01072814]
 [ 0.01004983  0.06071024  0.99810484]
 [-0.011488    0.99809638 -0.06059405]]",[0.25107814 0.00402952 0.00951127],12974.050713175284,"[np.float64(-4576.98907997156), np.float64(41.42532647293286), np.float64(22.039476237050764)]"
320,../shapes/Skyscraper/D00130.obj,1036,[-0.37780986  0.02438111  0.02592903],[-0.37780986  0.02438111  0.02592903],[1. 1. 1.],0.2749739067051948,1.90420186192352,[-0.941441  0.876353 -0.179672  0.229129 -0.185709  0.207345],[0. 0. 0.],1672,Skyscraper,Triangle,"[[ 9.99856470e-01 -1.69372307e-02  4.12506016e-04]
 [-1.03579854e-02 -6.30368516e-01 -7.76226929e-01]
 [-1.34071654e-02 -7.76111244e-01  6.30453475e-01]]",[0.13333111 0.00265498 0.00322021],76.86088659705986,"[np.float64(-337.7742187257662), np.float64(2.563544343688109), np.float64(3.0500582814572246)]"
321,../shapes/Skyscraper/D00729.obj,51011,[-0.18399885  0.10633587  0.00877457],[-0.18399885  0.10633587  0.00877457],[1. 1. 1.],0.6070787523482849,2.2501609244007414,[-1.08303   0.82779  -0.370116  0.604832 -0.331666  0.347648],[0. 0. 0.],50113,Skyscraper,Triangle,"[[ 0.99237678  0.12316736  0.00425841]
 [ 0.12315316 -0.99238167  0.00345121]
 [-0.00465105  0.00290047  0.99998498]]",[0.30795459 0.05484246 0.04949378],1760.1484214580455,"[np.float64(-9984.676458606753), np.float64(2101.149432313761), np.float64(184.91878464088893)]"
322,../shapes/Skyscraper/D00822.obj,10054,[-0.05421538 -0.01159549 -0.01123193],[-0.05421538 -0.01159549 -0.01123193],[1. 1. 1.],0.4576971678948854,1.8156920296793178,[-0.962853  0.763876 -0.207903  0.192337 -0.20802   0.18562 ],[0. 0. 0.],16987,Skyscraper,Triangle,"[[-9.99963719e-01 -6.22627938e-03  5.81331302e-03]
 [-8.51537535e-03  7.12822145e-01 -7.01293147e-01]
 [-2.22588802e-04  7.01317206e-01  7.12849302e-01]]",[0.23070221 0.00915242 0.0089384 ],309728.950917984,"[np.float64(-493.51802055741297), np.float64(-26.948876013111853), np.float64(-28.048646978829513)]"
323,../shapes/Skyscraper/D00872.obj,365,[-0.08713726  0.01108772 -0.01830375],[-0.08713726  0.01108772 -0.01830375],[1. 1. 1.],0.27806640182305686,1.8607524342208988,[-1.25123   0.451695 -0.247287  0.257228 -0.181341  0.373556],[0. 0. 0.],668,Skyscraper,Triangle,"[[ 0.99931033 -0.03052393  0.02114619]
 [-0.02540501 -0.14666791  0.9888595 ]
 [ 0.02708241  0.98871473  0.14734221]]",[0.10435893 0.00601124 0.01167775],195.0312013685481,"[np.float64(-13.611193695991995), np.float64(1.4561088506496658), np.float64(-1.0435744316201114)]"
324,../shapes/Spoon/D00144.obj,243,[0.15356158 0.39736706 0.04487842],[0.15356158 0.39736706 0.04487842],[1. 1. 1.],0.07800229632150105,0.3257459016012328,[0.121356 0.186049 0.300286 0.618646 0.031978 0.055897],[0. 0. 0.],1407,Spoon,Triangle,"[[ 0.00388185 -0.99998575 -0.00366455]
 [-0.99892337 -0.00370826 -0.04624235]
 [-0.0462281  -0.00384011  0.99892353]]",[8.99067552e-03 2.64490822e-04 5.78257659e-05],48.26247420886073,"[np.float64(33.507838665235376), np.float64(235.5241085705579), np.float64(2.8992403748470212)]"
325,../shapes/Spoon/D00157.obj,386,[0.01645401 2.26173381 0.18522617],[0.01645401 2.26173381 0.18522617],[1. 1. 1.],2.377620210336919,7.253901533983556,[-0.884846  0.922286 -0.6884    6.321997  0.        0.455736],[0. 0. 0.],2499,Spoon,Triangle,"[[ 1.24663515e-03 -9.99916791e-01 -1.28396662e-02]
 [-9.99778813e-01 -9.76694174e-04 -2.10088411e-02]
 [-2.09945526e-02 -1.28630166e-02  9.99696840e-01]]",[6.42113124 0.11973695 0.0126908 ],21.71590409064142,"[np.float64(18.858354825355217), np.float64(24575.279384893598), np.float64(113.44971840114636)]"
326,../shapes/Spoon/D00196.obj,1512,[-0.00745843  0.04455832  0.00690828],[-0.00745843  0.04455832  0.00690828],[1. 1. 1.],0.14183781373988816,0.37095408448081557,[-0.160935  0.146018 -0.102328  0.105094  0.        0.01905 ],[0. 0. 0.],4812,Spoon,Triangle,"[[ 9.98868063e-01  4.74598643e-02  3.18656628e-03]
 [ 4.75659683e-02 -9.96231554e-01 -7.25270235e-02]
 [ 2.67564819e-04 -7.25964995e-02  9.97361357e-01]]",[1.88263223e-02 1.47055502e-03 1.10434511e-05],56.93726128645784,"[np.float64(80.79452246631716), np.float64(17.13970642747938), np.float64(0.30744579174066616)]"
327,../shapes/Spoon/D00338.obj,481,[9.45348308 3.57357681 1.75614484],[9.45348308 3.57357681 1.75614484],[1. 1. 1.],3.807465646139211,19.005730806671707,[-0.538977 13.447721  0.169091 12.13092   0.        4.743915],[0. 0. 0.],3021,Spoon,Triangle,"[[-0.76113113  0.59407984 -0.26028553]
 [ 0.63502935  0.76422524 -0.11268319]
 [-0.13197396  0.25105563  0.95893375]]",[20.78437353  0.92431302  0.94695643],53.56469596319685,"[np.float64(309669.4214831808), np.float64(62488.008906559124), np.float64(13224.015031340954)]"
328,../shapes/Spoon/D00674.obj,173,[0.24553392 0.44184672 0.01701749],[0.24553392 0.44184672 0.01701749],[1. 1. 1.],0.8583801567802145,4.064297237996994,[-0.559925  1.050993 -2.178684  1.516141 -0.257557  0.263714],[0. 0. 0.],966,Spoon,Triangle,"[[-1.00000000e+00  2.13379009e-08  2.18201809e-10]
 [ 9.88439447e-10  5.65328475e-02 -9.98400740e-01]
 [ 2.13161116e-08  9.98400740e-01  5.65328475e-02]]",[0.16222347 0.01517879 0.86786304],24.52319967440337,"[np.float64(154.38587943338493), np.float64(384.45317666869823), np.float64(-0.3119467148026727)]"
329,../shapes/Spoon/D00683.obj,5039,[-1.71127579  1.53712907  0.04060385],[-1.71127579  1.53712907  0.04060385],[1. 1. 1.],0.11577700395077094,0.7521872738761858,[-1.99653    -1.38032     1.29308     1.71307    -0.00210259  0.096281  ],[0. 0. 0.],3282,Spoon,Triangle,"[[ 0.91594272  0.38988951 -0.09505318]
 [ 0.3823904  -0.91979483 -0.08806275]
 [ 0.12176417 -0.04431301  0.99156938]]",[0.00942485 0.00578852 0.00059526],32.07607547116544,"[np.float64(-11382.949605421998), np.float64(6681.4493393223765), np.float64(2.541786354367325)]"
330,../shapes/Starship/m1353.obj,2124,[0.26036393 0.48069631 0.18779624],[0.26036393 0.48069631 0.18779624],[1. 1. 1.],0.22772223869813896,1.1024975208044687,[0.025    0.489988 0.025    0.975    0.025    0.336106],[0. 0. 0.],4147,Starship,Triangle,"[[ 0.03418291 -0.99903585  0.02754807]
 [-0.98675138 -0.03811111 -0.15769992]
 [-0.15859776  0.02179246  0.98710275]]",[0.04864396 0.01048783 0.00454846],396.4786208281121,"[np.float64(323.86877519446193), np.float64(1169.350599439692), np.float64(170.97820441394998)]"
331,../shapes/Starship/m1361.obj,1038,[0.42838467 0.12447312 0.55642183],[0.42838467 0.12447312 0.55642183],[1. 1. 1.],0.2963171522465982,1.2675690758045495,[0.025    0.841756 0.025    0.21772  0.025    0.975   ],[0. 0. 0.],2008,Starship,Triangle,"[[-0.99963946  0.02678257 -0.0019071 ]
 [ 0.00136503  0.12162674  0.99257497]
 [-0.02681566 -0.99221451  0.12161945]]",[0.03043971 0.07207783 0.00137016],39.80436908929863,"[np.float64(429.00944157925505), np.float64(36.23645240043309), np.float64(744.9865510995169)]"
332,../shapes/Starship/m1372.obj,3366,[0.38419491 0.67716497 0.11148177],[0.38419491 0.67716497 0.11148177],[1. 1. 1.],0.26925542654067447,1.2040831490765078,[0.025    0.746801 0.025    0.975    0.025    0.187233],[0. 0. 0.],6344,Starship,Triangle,"[[-9.99943949e-01 -1.05795193e-02  4.14668975e-04]
 [-1.05426236e-02  9.98536090e-01  5.30521523e-02]
 [ 9.75328204e-04 -5.30448070e-02  9.98591657e-01]]",[0.02944648 0.05472437 0.00077085],1143.7741441822636,"[np.float64(1123.656198798165), np.float64(3348.47462724014), np.float64(82.64238885585571)]"
333,../shapes/Starship/m1380.obj,11926,[0.49999971 0.20347195 0.49092543],[0.49999971 0.20347195 0.49092543],[1. 1. 1.],0.2410232864205632,1.3913293040402044,[0.025    0.975    0.025    0.386659 0.025    0.975   ],[0. 0. 0.],20996,Starship,Triangle,"[[-1.00000000e+00 -2.20901475e-06 -2.12387217e-05]
 [-2.29543559e-06  9.99991718e-01  4.06988380e-03]
 [-2.12295554e-05 -4.06988385e-03  9.99991718e-01]]",[0.02882179 0.00735807 0.02765474],271.2044847920327,"[np.float64(5834.513352214213), np.float64(1036.4171563110021), np.float64(5595.934733404604)]"
334,../shapes/Starship/m1381.obj,14225,[0.48799323 0.26493553 0.51309634],[0.48799323 0.26493553 0.51309634],[1. 1. 1.],0.32195760673855256,1.4088361333387924,[0.025    0.975    0.025    0.449051 0.025    0.975   ],[0. 0. 0.],27965,Starship,Triangle,"[[ 0.6351494  -0.77234889 -0.00790185]
 [-0.00169649  0.0088354  -0.99995953]
 [-0.77238744 -0.6351371  -0.00430152]]",[0.05446344 0.04936809 0.01307254],8435.596719570114,"[np.float64(8131.031020369875), np.float64(2341.990161907973), np.float64(8777.475877229783)]"
335,../shapes/Starship/m1386.obj,1707,[0.49793266 0.19393481 0.48515965],[0.49793266 0.19393481 0.48515965],[1. 1. 1.],0.24332485267220724,1.355689562692728,[0.025    0.975    0.025    0.361415 0.025    0.931763],[0. 0. 0.],3384,Starship,Triangle,"[[ 9.56299525e-01  2.92340681e-01  5.30512393e-03]
 [ 8.46693336e-05  1.78671945e-02 -9.99840365e-01]
 [ 2.92388801e-01 -9.56147316e-01 -1.70616373e-02]]",[0.03202641 0.03092538 0.00978144],1352.5358018825016,"[np.float64(943.0274320915046), np.float64(160.5844752991895), np.float64(897.4666302971233)]"
336,../shapes/SubmachineGun/D00060.obj,577,[-0.02014113  0.01293253 -0.01306479],[-0.02014113  0.01293253 -0.01306479],[1. 1. 1.],0.41993044562541787,2.032464357185385,[-0.909352  1.05536  -0.195312  0.316789 -0.060108  0.03247 ],[0. 0. 0.],1014,SubmachineGun,Triangle,"[[ 9.99831252e-01 -1.83658382e-02  4.05457591e-04]
 [-1.83505245e-02 -9.99535105e-01 -2.43481464e-02]
 [-8.52443215e-04 -2.43365974e-02  9.99703458e-01]]",[0.22269263 0.00924339 0.00043547],93.09750039705281,"[np.float64(-43.03067218916382), np.float64(1.6076709771718871), np.float64(-0.44524296801700014)]"
337,../shapes/SubmachineGun/D00068.obj,19423,[ 0.16492055 -0.03065301 -0.0041327 ],[ 0.16492055 -0.03065301 -0.0041327 ],[1. 1. 1.],0.28794419408779154,1.70081550918405,[-0.800301  0.8058   -0.199463  0.354073 -0.048073  0.034455],[0. 0. 0.],38396,SubmachineGun,Triangle,"[[ 0.99760537  0.06842607  0.01006956]
 [ 0.06804288 -0.99708763  0.03444463]
 [-0.01239714  0.03367698  0.99935588]]",[0.12775309 0.00286226 0.00030408],23178.806357848924,"[np.float64(2238.9894047071466), np.float64(-115.2176299162164), np.float64(-3.3179028255052376)]"
338,../shapes/SubmachineGun/D00384.obj,1806,[ 0.08416504 -0.01141748  0.00569467],[ 0.08416504 -0.01141748  0.00569467],[1. 1. 1.],0.3911350304766559,1.8027663480124094,[-0.905825  0.85551  -0.118947  0.257527 -0.034573  0.042452],[0. 0. 0.],2216,SubmachineGun,Triangle,"[[ 0.99983238  0.01821781  0.00182562]
 [ 0.01816296 -0.99948257  0.02654633]
 [-0.00230829  0.02650872  0.99964592]]",[0.21221614 0.00453421 0.00030696],8809.061607359596,"[np.float64(117.45977426431595), np.float64(-0.6825371956013327), np.float64(0.3736865468204443)]"
339,../shapes/SubmachineGun/D00489.obj,1434,[ 0.06019759 -0.23866144  0.00294967],[ 0.06019759 -0.23866144  0.00294967],[1. 1. 1.],0.4938106876485142,2.253408047657814,[-0.841187  0.892872 -0.808139  0.619503 -0.086458  0.094444],[0. 0. 0.],2180,SubmachineGun,Triangle,"[[ 0.9971343   0.07556138  0.00369578]
 [ 0.07562976 -0.99683145 -0.02464156]
 [-0.00182212 -0.02485046  0.99968952]]",[0.23022356 0.0598339  0.00181038],165.33369575300918,"[np.float64(140.93259558535397), np.float64(-184.40410648348114), np.float64(0.28059828847733476)]"
340,../shapes/SubmachineGun/D00733.obj,4970,[0.16268037 0.00787744 0.01184883],[0.16268037 0.00787744 0.01184883],[1. 1. 1.],0.524537764054958,1.915108841947632,[-0.779348  0.942327 -0.617476  0.191115 -0.075684  0.147156],[0. 0. 0.],8831,SubmachineGun,Triangle,"[[ 0.99948239  0.03171882 -0.00537383]
 [ 0.03157898 -0.99920418 -0.02436766]
 [ 0.00614247 -0.02418534  0.99968862]]",[0.34322795 0.01121312 0.00129412],408.1964972917162,"[np.float64(1306.6068566755187), np.float64(-31.04610956980692), np.float64(6.2207523211981055)]"
341,../shapes/Sword/D00484.obj,6873,[0.05395464 0.00952453 0.00735972],[0.05395464 0.00952453 0.00735972],[1. 1. 1.],0.3297260376555102,1.56952009074016,[-1.07377   0.458325 -0.155355  0.175099 -0.033838  0.049098],[0. 0. 0.],13168,Sword,Triangle,"[[ 9.99997387e-01 -2.25857167e-03  3.52564985e-04]
 [-3.20291517e-04  1.42737862e-02  9.99898073e-01]
 [ 2.26337390e-03  9.99895573e-01 -1.42730255e-02]]",[1.71954875e-01 1.61013922e-04 5.26653999e-03],719.3512202346554,"[np.float64(-733.1332604239254), np.float64(11.32557079771657), np.float64(1.9592458324045514)]"
342,../shapes/Sword/D00712.obj,327,[0.12446274 0.0279973  0.00110261],[0.12446274 0.0279973  0.00110261],[1. 1. 1.],0.5693462721281929,2.032053877086432,[-1.09055   0.904259 -0.156613  0.198897 -0.076891  0.076708],[0. 0. 0.],602,Sword,Triangle,"[[ 0.99977507 -0.02107792  0.00235257]
 [-0.0211411  -0.99928954  0.03120045]
 [-0.00169326  0.03124317  0.99951038]]",[0.4185797  0.00534469 0.00046429],51.291999425332705,"[np.float64(11.42762336953562), np.float64(1.8871498410028886), np.float64(0.010131867476444529)]"
343,../shapes/Sword/m692.obj,3694,[0.10046731 0.20353027 0.0608146 ],[0.10046731 0.20353027 0.0608146 ],[1. 1. 1.],0.08311051307269963,0.9645322659843992,[0.025    0.17573  0.025    0.975    0.025    0.096435],[0. 0. 0.],12652,Sword,Triangle,"[[ 9.99999986e-01 -1.68258638e-04  4.14339617e-06]
 [-1.68262604e-04 -9.99999509e-01  9.76728317e-04]
 [-3.97905116e-06  9.76729000e-04  9.99999523e-01]]",[1.52772155e-03 2.08111308e-02 2.48635001e-05],614.4551088244756,"[np.float64(149.6562005013416), np.float64(657.5381778613702), np.float64(47.00757046921688)]"
344,../shapes/Sword/m697.obj,526,[0.11431484 0.04503719 0.66113766],[0.11431484 0.04503719 0.66113766],[1. 1. 1.],0.2873313561553883,0.9674601610867498,[0.025    0.203531 0.025    0.065073 0.025    0.975   ],[0. 0. 0.],1036,Sword,Triangle,"[[-6.37408241e-05 -9.99999998e-01  2.19775099e-05]
 [ 1.90613546e-04 -2.19896594e-05 -9.99999982e-01]
 [-9.99999980e-01  6.37366337e-05 -1.90614947e-04]]",[1.08671309e-01 4.21969691e-04 3.62063172e-05],42.509457271966,"[np.float64(13.939953319670023), np.float64(2.134561336633002), np.float64(557.4634923141865)]"
345,../shapes/Sword/m716.obj,4757,[0.11804409 0.06013584 0.19835887],[0.11804409 0.06013584 0.19835887],[1. 1. 1.],0.11181835896753121,0.97057285789785,[0.025    0.210778 0.025    0.095698 0.025    0.975   ],[0. 0. 0.],9573,Sword,Triangle,"[[ 9.99999453e-01 -1.04576781e-03 -2.10379421e-05]
 [ 1.98110107e-05 -1.17323153e-03  9.99999312e-01]
 [ 1.04579178e-03  9.99998765e-01  1.17321018e-03]]",[2.39560730e-03 2.45889032e-02 9.40304476e-05],2729.98730485613,"[np.float64(156.06933462245252), np.float64(35.493782509285204), np.float64(605.6714716256272)]"
346,../shapes/Sword/m717.obj,18888,[0.09857658 0.03972804 0.32965721],[0.09857658 0.03972804 0.32965721],[1. 1. 1.],0.26899235346732847,0.960332393343055,[0.025    0.16253  0.025    0.053702 0.025    0.975   ],[0. 0. 0.],37283,Sword,Triangle,"[[-0.00658999  0.99802829 -0.06241882]
 [-0.00199157 -0.06243315 -0.99804716]
 [ 0.9999763   0.0064528  -0.00239908]]",[9.79980959e-02 8.15244405e-05 2.05468255e-05],658.8122622263452,"[np.float64(365.0088922922288), np.float64(59.610572814264216), np.float64(7789.297512035005)]"
347,../shapes/Tool/D01154.obj,5202,[-1.71680507e-04 -2.14746444e-04 -5.01826221e-05],[-1.71680507e-04 -2.14746444e-04 -5.01826221e-05],[1. 1. 1.],0.5304784968813239,2.2443330208275687,[-0.766474  0.626326 -0.079161  0.079515 -0.934075  0.818626],[0. 0. 0.],10400,Tool,Triangle,"[[-9.99961031e-01 -8.78069366e-03  9.14056611e-04]
 [ 9.21833702e-04 -8.81697072e-04  9.99999186e-01]
 [ 8.77988059e-03 -9.99961060e-01 -8.89757052e-04]]",[0.15553775 0.18678136 0.00326077],6.332793831484739,"[np.float64(-139.58102275935352), np.float64(-0.13126274228088378), np.float64(-89.64940311472314)]"
348,../shapes/Tool/D01165.obj,4457,[-0.00017398 -0.00021766 -0.00025014],[-0.00017398 -0.00021766 -0.00025014],[1. 1. 1.],0.47363757909308996,2.1580134785281118,[-0.75925   0.814122 -0.065043  0.078307 -0.876383  0.593642],[0. 0. 0.],8910,Tool,Triangle,"[[ 0.95226825 -0.30524542 -0.00322592]
 [-0.00504343 -0.00516589 -0.99997394]
 [-0.3052208  -0.9522597   0.0064588 ]]",[0.20855355 0.06532547 0.00238962],3.4098720388424835,"[np.float64(52.51936604493559), np.float64(0.937424601835437), np.float64(-76.2237613645926)]"
349,../shapes/Tool/D01176.obj,4298,[-0.00033406 -0.0002576  -0.00010646],[-0.00033406 -0.0002576  -0.00010646],[1. 1. 1.],0.5011956292067146,2.2543987911567465,[-0.791892  0.986672 -0.077249  0.082488 -0.672792  0.703256],[0. 0. 0.],8592,Tool,Triangle,"[[ 9.19002733e-01  3.94201318e-01 -6.26883609e-03]
 [-2.48534659e-04  1.64798754e-02  9.99864167e-01]
 [-3.94251082e-01  9.18876343e-01 -1.52430232e-02]]",[0.27569139 0.03742081 0.00309782],10.041467755007277,"[np.float64(144.24341639651024), np.float64(0.1804533198358766), np.float64(144.7387535178023)]"
350,../shapes/Tool/m1105.obj,1550,[0.52311483 0.17864645 0.06255203],[0.52311483 0.17864645 0.06255203],[1. 1. 1.],0.31977263973186876,0.9865568195988511,[0.025    0.975    0.025    0.280984 0.025    0.097571],[0. 0. 0.],3092,Tool,Triangle,"[[ 0.99784846 -0.0655343   0.00192615]
 [-0.06552378 -0.997838   -0.00509548]
 [-0.00225592 -0.00495831  0.99998516]]",[0.11145136 0.00170947 0.00024375],187.8644940262104,"[np.float64(1181.4678055228517), np.float64(105.2709694963683), np.float64(12.807998985371617)]"
351,../shapes/Tool/m1110.obj,850,[0.08604066 0.74673985 0.23885711],[0.08604066 0.74673985 0.23885711],[1. 1. 1.],0.24893106944489835,1.025972733435933,[0.025    0.146727 0.025    0.975    0.025    0.392835],[0. 0. 0.],1687,Tool,Triangle,"[[ 9.99969382e-01 -7.82511181e-03 -4.19425401e-05]
 [ 5.41093070e-04  7.44912687e-02 -9.97221519e-01]
 [-7.80649424e-03 -9.97190964e-01 -7.44932221e-02]]",[0.0010827  0.00625146 0.0791219 ],29.597318498232003,"[np.float64(14.093108956111484), np.float64(1074.7631913189275), np.float64(107.78276862640992)]"
352,../shapes/Train/D01047.obj,5450,[-1.5701178  10.63265245  2.35646426],[-1.5701178  10.63265245  2.35646426],[1. 1. 1.],5.753779468887574,22.982022178149663,"[-3.77972e+00  6.30123e-01  5.14367e-01  2.22931e+01  1.71550e-02
  5.88345e+00]",[0. 0. 0.],36372,Train,Triangle,"[[-7.21130198e-04 -9.99999192e-01  1.04711354e-03]
 [-9.99128453e-01  6.76800130e-04 -4.17357952e-02]
 [-4.17350528e-02  1.07629787e-03  9.99128133e-01]]",[36.00608882  2.10484376  2.70626108],2086.4676500682617,"[np.float64(-159761.52999796346), np.float64(5667408.129599712), np.float64(316470.51613024506)]"
353,../shapes/Train/D01061.obj,6494,[-16.82672973   1.78866629   2.4652572 ],[-16.82672973   1.78866629   2.4652572 ],[1. 1. 1.],4.904481618409349,20.10464549298992,[-26.67     -8.08178   0.        3.556     0.        6.78452],[0. 0. 0.],37149,Train,Triangle,"[[ 9.99891897e-01  1.46733936e-02 -9.41107740e-04]
 [ 7.91197066e-04  1.02189565e-02  9.99947472e-01]
 [-1.46822399e-02  9.99840119e-01 -1.02062422e-02]]",[25.79247877  2.67181098  0.83982307],192.09581380943823,"[np.float64(-11403752.859136846), np.float64(146876.88138222083), np.float64(363761.9738785394)]"
354,../shapes/Train/D01095.obj,6385,[-3.96374013 -0.25840648  1.54674859],[-3.96374013 -0.25840648  1.54674859],[1. 1. 1.],5.934135121732207,149.11029636783672,[-62.3002   61.8081  -41.2526   41.1199   -1.52453   5.24168],[0. 0. 0.],32868,Train,Triangle,"[[-5.37645154e-01 -8.43171073e-01  4.79895878e-04]
 [-8.43146428e-01  5.37633629e-01  7.36090980e-03]
 [ 6.46451438e-03 -3.55293499e-03  9.99972793e-01]]",[43.31328148 29.96024092  1.9132082 ],9567.646439316737,"[np.float64(-613675.0198175975), np.float64(-62095.48749684582), np.float64(145007.12913335758)]"
355,../shapes/Train/m1580.obj,1400,[0.46483317 0.21370343 0.19116685],[0.46483317 0.21370343 0.19116685],[1. 1. 1.],0.28979491251225004,1.0823754386168414,[0.025    0.975    0.025    0.402336 0.025    0.380885],[0. 0. 0.],2568,Train,Triangle,"[[ 9.97249146e-01 -7.41177663e-02  8.35609131e-04]
 [-1.85882548e-04  8.77260314e-03  9.99961503e-01]
 [ 7.41222434e-02  9.97210910e-01 -8.73469379e-03]]",[0.07685389 0.00931517 0.00911508],35.49954522217464,"[np.float64(757.1696041421271), np.float64(136.5905553527299), np.float64(119.7301542739975)]"
356,../shapes/Train/m1582.obj,8239,[0.11004944 0.13982212 0.52468313],[0.11004944 0.13982212 0.52468313],[1. 1. 1.],0.2956207789470069,0.9964876438596717,[0.025    0.194938 0.025    0.273211 0.025    0.975   ],[0. 0. 0.],16328,Train,Triangle,"[[ 9.99999989e-01  1.49833795e-04 -5.56863483e-06]
 [-2.63556693e-06 -1.95683601e-02 -9.99808521e-01]
 [ 1.49914074e-04 -9.99808510e-01  1.95683595e-02]]",[0.00213578 0.0853445  0.00946446],1911.3079817280802,"[np.float64(231.24880310640205), np.float64(467.4528231165489), np.float64(5854.663508235626)]"
