,Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type,Eigenvalue,Eigenvectors,Distribution
162,../shapes/Helicopter/m1320.obj,7818,[0.39636986 0.17376362 0.62717038],[0.39636986 0.17376362 0.62717038],[1. 1. 1.],0.23441729944884196,1.2366950613328251,[0.025    0.762713 0.025    0.312566 0.025    0.975   ],[0. 0. 0.],14166,Helicopter,Triangle,"[[ 0.01587698  0.99981665 -0.01070412]
 [ 0.11474011  0.0088129   0.99335645]
 [-0.99326866  0.01699969  0.11457915]]",[0.07219437 0.00173943 0.00442876],512.4126160743044
163,../shapes/Helicopter/D00751.obj,17617,[ 0.02627562  0.0042829  -0.00884626],[ 0.02627562  0.0042829  -0.00884626],[1. 1. 1.],0.48677691879297036,2.372590700356469,[-0.969644  0.797196 -0.744752  0.770175 -0.202847  0.258086],[0. 0. 0.],34164,Helicopter,Triangle,"[[ 0.99944733 -0.03319203 -0.0018255 ]
 [-0.00197542 -0.00448463 -0.99998799]
 [-0.03318345 -0.99943893  0.00454772]]",[0.28420318 0.0118504  0.00528834],1245.073248942389
164,../shapes/House/m432.obj,722,[0.51830104 0.11904352 0.57633472],[0.51830104 0.11904352 0.57633472],[1. 1. 1.],0.16456191249976082,1.3650498561774218,[0.025    0.975    0.025    0.329799 0.025    0.956643],[0. 0. 0.],1207,House,Triangle,"[[ 0.54453629 -0.83122566  0.11200055]
 [-0.07947561  0.08179777  0.99347509]
 [ 0.83496338  0.54988455  0.02152031]]",[0.02001013 0.01220511 0.00314606],458.6384638646438
165,../shapes/House/m454.obj,200,[0.31964495 0.1728758  0.31552898],[0.31964495 0.1728758  0.31552898],[1. 1. 1.],0.2885099113689019,1.1466415143801485,[0.025   0.975   0.025   0.3874  0.025   0.55505],[0. 0. 0.],216,House,Triangle,"[[ 0.98384895 -0.1492302  -0.09885139]
 [-0.16886024 -0.95698787 -0.23592462]
 [ 0.0593925  -0.24880626  0.96673056]]",[0.06695348 0.01118234 0.01982723],23.839928257176464
166,../shapes/House/D00095.obj,3375,[0.26460629 0.1016548  0.05054206],[0.26460629 0.1016548  0.05054206],[1. 1. 1.],0.6550578825033619,2.7771683199975477,[-0.759361  1.17385  -0.941489  0.914965 -0.22936   0.497921],[0. 0. 0.],3304,House,Triangle,"[[ 0.08495179  0.84857278 -0.52221397]
 [ 0.04398374 -0.52679143 -0.84885583]
 [ 0.9954138  -0.0491429   0.08207528]]",[0.0081454  0.23321523 0.2227446 ],725.3496273591805
167,../shapes/House/m431.obj,966,[0.50357694 0.0726192  0.26597207],[0.50357694 0.0726192  0.26597207],[1. 1. 1.],0.20359042735414312,1.0636912114918502,[0.025    0.975    0.025    0.165267 0.025    0.482454],[0. 0. 0.],1275,House,Triangle,"[[ 0.98890419  0.14788496 -0.01409079]
 [ 0.00920554  0.03366678  0.99939072]
 [-0.14826925  0.98843138 -0.03193186]]",[0.0322454  0.01555418 0.00148493],1287.3000703753492
168,../shapes/House/D00873.obj,6380,[ 0.30216032 -0.00811493  0.03026161],[ 0.30216032 -0.00811493  0.03026161],[1. 1. 1.],0.39764489118676744,2.6818187131709705,[-0.727891  1.06092  -0.804818  1.00815  -0.470024  0.369889],[0. 0. 0.],13009,House,Triangle,"[[-0.0743032  -0.99707938  0.0176562 ]
 [ 0.04257083 -0.02086042 -0.99887565]
 [-0.99632663  0.07346802 -0.04399649]]",[0.01805972 0.07157598 0.08524054],928.4093554872994
169,../shapes/House/D00415.obj,25185,[-0.01568078 -0.10365857  0.03049492],[-0.01568078 -0.10365857  0.03049492],[1. 1. 1.],0.7208920336588606,2.34862424043758,[-0.796194  0.780989 -0.631622  0.446287 -0.968474  0.397777],[0. 0. 0.],46904,House,Triangle,"[[ 0.99671668 -0.07798034  0.02179285]
 [-0.07385027 -0.98589706 -0.150177  ]
 [-0.03319636 -0.14807451  0.98841891]]",[0.43346145 0.06479819 0.02420159],38591.69958638664
170,../shapes/HumanHead/m356.obj,692,[0.38420577 0.41612879 0.63075013],[0.38420577 0.41612879 0.63075013],[1. 1. 1.],0.32903678818989834,1.4901012490327628,[0.025    0.743412 0.025    0.975    0.025    0.920425],[0. 0. 0.],1380,HumanHead,Triangle,"[[ 1.00000000e+00  8.50811609e-08  8.42180230e-08]
 [-3.83949228e-08 -4.38391826e-01  8.98783960e-01]
 [-1.13390076e-07  8.98783960e-01  4.38391826e-01]]",[0.04015814 0.05148523 0.0300828 ],463.60470987398173
171,../shapes/HumanHead/m352.obj,664,[0.38632863 0.4111486  0.68910873],[0.38632863 0.4111486  0.68910873],[1. 1. 1.],0.27027288093796836,1.504464000636107,[0.025    0.747311 0.025    0.975    0.025    0.941067],[0. 0. 0.],1197,HumanHead,Triangle,"[[-1.30765157e-02  9.99912119e-01  2.18173471e-03]
 [ 9.89593550e-01  1.32541976e-02 -1.43279212e-01]
 [ 1.43295538e-01 -2.85437735e-04  9.89679901e-01]]",[0.02106192 0.0330304  0.03482475],107.76395896526596
172,../shapes/HumanHead/m345.obj,2687,[0.53282121 0.45395999 0.66476856],[0.53282121 0.45395999 0.66476856],[1. 1. 1.],0.301917915934589,1.593207341387178,[0.025    0.956833 0.025    0.975    0.025    0.901069],[0. 0. 0.],4801,HumanHead,Triangle,"[[-0.98926115  0.1440223  -0.02489872]
 [ 0.09392579  0.49591373 -0.86327719]
 [ 0.11198355  0.85634523  0.5041156 ]]",[0.02929056 0.03286906 0.0474015 ],1818.4484634625287
173,../shapes/HumanHead/m350.obj,2034,[0.50059312 0.47870293 0.71313274],[0.50059312 0.47870293 0.71313274],[1. 1. 1.],0.23782294145658409,1.613079128720287,[0.025    0.975    0.025    0.942992 0.025    0.950643],[0. 0. 0.],3946,HumanHead,Triangle,"[[ 9.99995950e-01  2.73638072e-03  7.82888355e-04]
 [ 1.83767570e-03 -8.30803534e-01  5.56562765e-01]
 [-2.17339403e-03  5.56559072e-01  8.30805197e-01]]",[0.03479285 0.02165455 0.01334148],68.53688476054404
174,../shapes/HumanHead/D00013.obj,5244,[-2.71344428  0.08916173 16.79297298],[-2.71344428  0.08916173 16.79297298],[1. 1. 1.],1.0161179508819629,4.518842170136175,[-3.80574  -1.68524  -0.905669  1.57128  15.1802   18.3088  ],[0. 0. 0.],30981,HumanHead,Triangle,"[[-0.99366016 -0.11002462 -0.02310984]
 [-0.06589687  0.40344023  0.91263003]
 [ 0.09108834 -0.90836697  0.40813277]]",[0.28136876 0.38150454 0.45544587],39.86954017000129
175,../shapes/HumanHead/D00578.obj,7968,[-20.50527699 -18.06655445  16.68751089],[-20.50527699 -18.06655445  16.68751089],[1. 1. 1.],14.861371788499183,60.860025520827975,[-33.6143     0.060443 -30.3405     1.37269   -0.288122  39.2622  ],[0. 0. 0.],47469,HumanHead,Triangle,"[[ 7.89340770e-01  6.10117825e-01  6.85374969e-02]
 [ 6.07865692e-01 -7.92310632e-01  5.23752064e-02]
 [-8.62580345e-02 -3.19707254e-04  9.96272779e-01]]",[114.79258415  47.55606184  71.88533126],13.754295604609917
176,../shapes/Humanoid/m118.obj,472,[0.15432486 0.52643169 0.09541456],[0.15432486 0.52643169 0.09541456],[1. 1. 1.],0.2572459467508649,0.9996036237754443,[0.025    0.283933 0.025    0.975    0.025    0.197224],[0. 0. 0.],888,Humanoid,Triangle,"[[ 9.60608807e-01  2.77858206e-01  5.05335996e-03]
 [-4.80377127e-03 -1.57904414e-03  9.99987215e-01]
 [-2.77862634e-01  9.60620801e-01  1.82076435e-04]]",[0.00610522 0.00123204 0.07877206],31.063014223294196
177,../shapes/Humanoid/m219.obj,178,[0.46323911 0.68505777 0.09479354],[0.46323911 0.68505777 0.09479354],[1. 1. 1.],0.3135876940020819,1.3000190472520008,[0.025    0.897757 0.025    0.975    0.025    0.185763],[0. 0. 0.],608,Humanoid,Triangle,"[[ 0.00806482 -0.99995555  0.00488433]
 [-0.99992736 -0.00810816 -0.00891782]
 [-0.00895703  0.00481206  0.99994831]]",[0.10129097 0.02801085 0.00221238],24.583749345439507
178,../shapes/Humanoid/m196.obj,4049,[0.2327572  0.58068802 0.10999976],[0.2327572  0.58068802 0.10999976],[1. 1. 1.],0.21081296212082745,1.0508617193008793,[0.025    0.440896 0.025    0.975    0.025    0.194826],[0. 0. 0.],7763,Humanoid,Triangle,"[[ 9.99999802e-01  5.59860424e-04  2.86267233e-04]
 [ 5.77282117e-04 -9.97885551e-01 -6.49930284e-02]
 [-2.49274911e-04 -6.49931808e-02  9.97885677e-01]]",[0.00645555 0.05085386 0.00101689],1342.7126951013288
179,../shapes/Humanoid/m217.obj,955,[0.15243826 0.60018213 0.16185852],[0.15243826 0.60018213 0.16185852],[1. 1. 1.],0.216084037685099,1.0318371256210934,[0.025    0.326559 0.025    0.975    0.025    0.291927],[0. 0. 0.],1835,Humanoid,Triangle,"[[-0.0126242   0.92813033  0.37204129]
 [ 0.99494491  0.04873028 -0.08780656]
 [ 0.09962561 -0.3690521   0.92405373]]",[0.0576196  0.00384386 0.00221947],120.5648669220044
180,../shapes/Humanoid/m258.obj,12410,[0.35444941 0.64817409 0.0998912 ],[0.35444941 0.64817409 0.0998912 ],[1. 1. 1.],0.3186239595910228,1.1640634428157255,[0.025    0.683898 0.025    0.975    0.025    0.160636],[0. 0. 0.],24119,Humanoid,Triangle,"[[ 1.00000000e+00 -5.06198706e-06 -1.15578578e-06]
 [-5.04821521e-06 -9.99932487e-01  1.16198890e-02]
 [ 1.21452748e-06  1.16198890e-02  9.99932487e-01]]",[0.02421381 0.09670961 0.00084205],507.6825619925226
181,../shapes/Humanoid/m145.obj,12758,[0.17693731 0.51926258 0.25858986],[0.17693731 0.51926258 0.25858986],[1. 1. 1.],0.28126321518923414,1.120276637129419,[0.025    0.375543 0.025    0.975    0.025    0.504207],[0. 0. 0.],25506,Humanoid,Triangle,"[[-0.80598738  0.59183829 -0.01057283]
 [ 0.01885926  0.00782258 -0.99979155]
 [ 0.59163221  0.80601876  0.01746653]]",[0.00134929 0.0148371  0.0801217 ],308.1657627982873
182,../shapes/Insect/m15.obj,368,[0.4363745  0.21474102 0.24739004],[0.4363745  0.21474102 0.24739004],[1. 1. 1.],0.2091326015042023,1.1337522139956333,[0.025    0.975    0.025    0.416924 0.025    0.503842],[0. 0. 0.],724,Insect,Triangle,"[[ 0.93552604 -0.32225884  0.1447075 ]
 [-0.13083977 -0.6965985  -0.70543   ]
 [-0.32813408 -0.64101464  0.69385031]]",[0.04124202 0.02028246 0.00018837],348.1358765563151
183,../shapes/Insect/D00806.obj,309,[-0.18956014  0.00059528  0.01891861],[-0.18956014  0.00059528  0.01891861],[1. 1. 1.],0.425037769171492,2.238535340855489,[-0.821831  0.662518 -0.734649  0.720388 -0.381115  0.449918],[0. 0. 0.],578,Insect,Triangle,"[[ 0.99916798  0.03613105 -0.01891811]
 [ 0.03404032 -0.99429259 -0.10111138]
 [ 0.0224634  -0.10038327  0.99469523]]",[0.1434026  0.06394217 0.02235055],13.364675585920962
184,../shapes/Insect/m16.obj,2666,[0.42780153 0.10781733 0.37094087],[0.42780153 0.10781733 0.37094087],[1. 1. 1.],0.14568412129549396,1.2015668065992002,[0.025    0.975    0.025    0.270136 0.025    0.718665],[0. 0. 0.],5162,Insect,Triangle,"[[ 0.9976143   0.06764105  0.01379873]
 [ 0.0675424  -0.99768825  0.00749486]
 [-0.0142738   0.00654498  0.9998767 ]]",[0.01778787 0.00349931 0.01097016],270.67987712333183
185,../shapes/Insect/m17.obj,1548,[0.5        0.21284792 0.37417175],[0.5        0.21284792 0.37417175],[1. 1. 1.],0.23148418283579472,1.1710310864895943,[0.025    0.975    0.025    0.293822 0.025    0.654721],[0. 0. 0.],2980,Insect,Triangle,"[[ 1.00000000e+00 -3.07403529e-08  6.18221087e-09]
 [-1.26331636e-08 -2.14535538e-01  9.76716183e-01]
 [ 2.86982962e-08  9.76716183e-01  2.14535538e-01]]",[0.04015519 0.01664432 0.00669807],58.06118091605021
186,../shapes/Insect/m4.obj,4346,[0.29297951 0.49368192 0.16732214],[0.29297951 0.49368192 0.16732214],[1. 1. 1.],0.23994770898714915,1.1312171476113682,[0.025    0.556745 0.025    0.975    0.025    0.332245],[0. 0. 0.],8216,Insect,Triangle,"[[ 9.99928632e-01  1.19085463e-02 -9.57543634e-04]
 [ 4.25523794e-03 -2.80112513e-01  9.59957746e-01]
 [-1.11634813e-02  9.59893310e-01  2.80143195e-01]]",[0.01611581 0.00354539 0.05148446],69.36517439888493
187,../shapes/Insect/m26.obj,5266,[0.43303621 0.2685558  0.51164517],[0.43303621 0.2685558  0.51164517],[1. 1. 1.],0.2724111143505566,1.3175800207019686,[0.025    0.845772 0.025    0.424813 0.025    0.975   ],[0. 0. 0.],10274,Insect,Triangle,"[[ 0.55645309 -0.8243088  -0.10428312]
 [-0.01117009  0.11807642 -0.99294168]
 [-0.83080394 -0.55369032 -0.05649639]]",[0.04518773 0.03553601 0.00746695],240.70271939493355
188,../shapes/Jet/m1269.obj,230,[0.26560623 0.50005421 0.04529925],[0.26560623 0.50005421 0.04529925],[1. 1. 1.],0.2530176111823607,1.0778979742081345,[0.025    0.528319 0.025    0.975    0.025    0.102679],[0. 0. 0.],272,Jet,Triangle,"[[-9.99737018e-01  2.29300063e-02 -3.30737031e-04]
 [-3.31024558e-04 -8.74363969e-06  9.99999945e-01]
 [-2.29300022e-02 -9.99737073e-01 -1.63317355e-05]]",[0.02846172 0.00029139 0.04800824],33.09787252675315
189,../shapes/Jet/m1238.obj,196,[0.26643835 0.09555202 0.48105627],[0.26643835 0.09555202 0.48105627],[1. 1. 1.],0.22053146901012513,1.0887061483035723,[0.025    0.507877 0.025    0.247735 0.025    0.975   ],[0. 0. 0.],396,Jet,Triangle,"[[ 1.00000000e+00  1.09646901e-07  5.22438440e-07]
 [-5.22087305e-07 -3.17834568e-03  9.99994949e-01]
 [-1.11306837e-07  9.99994949e-01  3.17834568e-03]]",[0.0029634  0.06310161 0.00105208],53.332815646270845
190,../shapes/Jet/m1277.obj,2239,[0.19710297 0.5        0.03660307],[0.19710297 0.5        0.03660307],[1. 1. 1.],0.14901288345718827,1.056959285896103,[0.025279 0.47961  0.025    0.975    0.027794 0.118603],[0. 0. 0.],4224,Jet,Triangle,"[[-9.99834424e-01 -1.81968530e-02  1.73021925e-08]
 [-1.72843687e-08 -1.13676951e-09 -1.00000000e+00]
 [-1.81968530e-02  9.99834424e-01 -8.22060037e-10]]",[0.02622768 0.00010412 0.00535554],332.55949369374383
191,../shapes/Jet/m1155.obj,3680,[0.42086059 0.10548895 0.30576666],[0.42086059 0.10548895 0.30576666],[1. 1. 1.],0.1588319136284698,1.2532318715967927,[0.025    0.816625 0.025    0.228519 0.025    0.975   ],[0. 0. 0.],5724,Jet,Triangle,"[[ 9.99999979e-01  6.28302014e-05 -1.94885174e-04]
 [-2.03752541e-04  2.10895364e-01 -9.77508621e-01]
 [ 2.03166837e-05 -9.77508640e-01 -2.10895372e-01]]",[0.00548149 0.03037688 0.00132097],539.2643566364507
192,../shapes/Jet/m1257.obj,8812,[0.25255391 0.39032527 0.08531259],[0.25255391 0.39032527 0.08531259],[1. 1. 1.],0.16301220812966855,1.0582387249860024,[0.025    0.477636 0.025    0.975    0.025    0.136758],[0. 0. 0.],17370,Jet,Triangle,"[[-9.99583352e-01  2.88543069e-02 -7.42673533e-04]
 [ 2.88550536e-02  9.99583091e-01 -1.01514698e-03]
 [-7.13072543e-04  1.03615391e-03  9.99999209e-01]]",[0.01651957 0.01713858 0.00026726],3973.906600939924
193,../shapes/Jet/m1260.obj,6906,[0.44533769 0.14643652 0.31384804],[0.44533769 0.14643652 0.31384804],[1. 1. 1.],0.21017185811739558,1.1520760677424908,[0.025    0.975    0.025    0.343613 0.025    0.593564],[0. 0. 0.],14563,Jet,Triangle,"[[ 0.99967718 -0.02445636 -0.00688627]
 [-0.02486298 -0.99744639 -0.06695176]
 [ 0.00523129 -0.06710136  0.99773245]]",[0.04543594 0.00360851 0.00589938],2644.5607760093485
194,../shapes/Knife/m727.obj,681,[0.30255998 0.42647067 0.05782514],[0.30255998 0.42647067 0.05782514],[1. 1. 1.],0.28666897921098067,1.0393500033626786,[0.025    0.442857 0.025    0.975    0.025    0.081071],[0. 0. 0.],1346,Knife,Triangle,"[[ 0.07224208 -0.99736017 -0.00733301]
 [-0.99731515 -0.07232324  0.01148217]
 [ 0.0119822  -0.00648382  0.99990719]]",[0.09863559 0.01209119 0.00021404],164.1284407592442
195,../shapes/Knife/D01032.obj,560,[ 0.06873897 -0.002       0.02862507],[ 0.06873897 -0.002       0.02862507],[1. 1. 1.],0.12742714692995824,0.3665769492725913,[-0.113     0.248835 -0.012206  0.008206  0.        0.055113],[0. 0. 0.],3336,Knife,Triangle,"[[ 0.996497    0.08362855  0.        ]
 [ 0.          0.          1.        ]
 [-0.08362855  0.996497    0.        ]]",[1.80773686e-02 1.73090983e-04 2.63372959e-05],842.0348278409289
196,../shapes/Knife/D01015.obj,886,[0.42668441 1.42264547 0.03249354],[0.42668441 1.42264547 0.03249354],[1. 1. 1.],0.7287421439919625,3.516491896479359,[-0.157745  0.966448 -0.662873  2.667893 -0.01905   0.06985 ],[0. 0. 0.],6330,Knife,Triangle,"[[ 0.0161409   0.99982755  0.00918324]
 [ 0.99985471 -0.01608965 -0.00562831]
 [ 0.00547959 -0.00927275  0.99994199]]",[7.81013904e-01 3.13671056e-02 5.32223583e-04],2780.245451054445
197,../shapes/Knife/D01063.obj,885,[ 0.12083445 -0.00115675  0.0504151 ],[ 0.12083445 -0.00115675  0.0504151 ],[1. 1. 1.],0.09458231420173342,0.42735345234711747,[-0.00101   0.4191   -0.024724  0.025279  0.022117  0.082435],[0. 0. 0.],5346,Knife,Triangle,"[[ 9.99571020e-01 -2.92853076e-02  3.82419749e-04]
 [-1.78442129e-02 -6.19311763e-01 -7.84942370e-01]
 [-2.32241158e-02 -7.84598822e-01  6.19568664e-01]]",[1.45743308e-02 2.94077107e-04 1.08524377e-05],748.2812801978738
198,../shapes/Knife/m723.obj,5076,[0.18868273 0.05736392 0.79213208],[0.18868273 0.05736392 0.79213208],[1. 1. 1.],0.13267946379049364,1.0068283636092101,[0.025    0.352382 0.025    0.088438 0.025    0.975   ],[0. 0. 0.],10136,Knife,Triangle,"[[ 9.99999996e-01 -8.58260990e-05 -3.21114701e-07]
 [ 2.42716362e-07 -9.13454149e-04  9.99999583e-01]
 [ 8.58263565e-05  9.99999579e-01  9.13454125e-04]]",[0.00710202 0.01593689 0.00021078],1390.4069072830746
199,../shapes/MilitaryVehicle/D00799.obj,719,[ 0.12441018  0.05699584 -0.10122603],[ 0.12441018  0.05699584 -0.10122603],[1. 1. 1.],0.5057860759734429,2.3674945025881264,[-0.685841  1.09352  -0.694964  0.774278 -0.370122  0.159248],[0. 0. 0.],1342,MilitaryVehicle,Triangle,"[[-0.08610768 -0.97764124  0.19184125]
 [-0.02079805  0.19427839  0.98072593]
 [ 0.99606873 -0.08045811  0.03706189]]",[0.01791406 0.16897555 0.12553574],81.74450690305125
200,../shapes/MilitaryVehicle/D00611.obj,2625,[-0.0565285  -0.00684165  0.0368914 ],[-0.0565285  -0.00684165  0.0368914 ],[1. 1. 1.],0.5815730632877633,2.0954816515410006,[-0.908293  0.911727 -0.410172  0.387056 -0.271143  0.394438],[0. 0. 0.],4483,MilitaryVehicle,Triangle,"[[ 0.99868172 -0.05129621 -0.00187708]
 [-0.05128549 -0.99866959  0.00537035]
 [ 0.00215006  0.005267    0.99998382]]",[0.2793399  0.06600683 0.02114261],160.23970303886634
201,../shapes/MilitaryVehicle/D00051.obj,855,[-0.17582872  0.06787973  0.02559333],[-0.17582872  0.06787973  0.02559333],[1. 1. 1.],0.6441967529453977,2.451387001653554,[-1.17002   0.696292 -0.608059  0.732167 -0.513554  0.34083 ],[0. 0. 0.],1624,MilitaryVehicle,Triangle,"[[ 0.96488055  0.25952224 -0.04066624]
 [ 0.26012865 -0.96551887  0.01031466]
 [ 0.03658714  0.02053087  0.99911954]]",[0.25924681 0.13998338 0.04188305],213.42466222172163
202,../shapes/MilitaryVehicle/D00971.obj,7344,[ 0.04374079  0.01458071 -0.08092766],[ 0.04374079  0.01458071 -0.08092766],[1. 1. 1.],0.46601760999169045,1.9136724998204369,[-0.653324  1.00185  -0.348283  0.36262  -0.323094  0.322784],[0. 0. 0.],11866,MilitaryVehicle,Triangle,"[[ 0.99961579 -0.02729607 -0.00481728]
 [-0.02751805 -0.99813815 -0.05443331]
 [ 0.0033225  -0.05454496  0.99850579]]",[0.16064151 0.05398088 0.02346012],349.14302718454314
203,../shapes/MilitaryVehicle/D00952.obj,11929,[0.02689321 0.04399972 0.03283559],[0.02689321 0.04399972 0.03283559],[1. 1. 1.],0.6132665103992772,2.285277374553251,[-0.766985  0.817703 -0.578725  0.699645 -0.692033  0.345766],[0. 0. 0.],19260,MilitaryVehicle,Triangle,"[[ 0.99047802 -0.13692433 -0.01431857]
 [-0.13651638 -0.96340317 -0.23068944]
 [-0.01779244 -0.23044754  0.97292207]]",[0.31635623 0.06021234 0.01770061],97.50729169659445
204,../shapes/Monitor/D00659.obj,171,[-0.07912616 -0.19564294  0.09171513],[-0.07912616 -0.19564294  0.09171513],[1. 1. 1.],0.5300550511411747,2.6789153270907984,[-0.56154   1.14164  -0.787957  0.701244 -0.850963  0.583626],[0. 0. 0.],294,Monitor,Triangle,"[[-0.43914397 -0.87047067 -0.22233621]
 [-0.23222544 -0.12908495  0.96405831]
 [ 0.86788474 -0.47499252  0.14545856]]",[0.08184865 0.12880089 0.13439236],74.93563230449679
205,../shapes/Monitor/D00469.obj,230,[0.28640691 0.13842591 0.01286739],[0.28640691 0.13842591 0.01286739],[1. 1. 1.],0.6383787612937004,2.9333944811876225,[-0.592973  1.16525  -0.953622  0.790641 -0.658623  0.913319],[0. 0. 0.],444,Monitor,Triangle,"[[ 0.35602989  0.8356959  -0.41815677]
 [ 0.26534481 -0.51946797 -0.81224698]
 [ 0.89601052 -0.17822847  0.40669369]]",[0.09352633 0.20222301 0.1513762 ],25.21911095746623
206,../shapes/Monitor/D00920.obj,1315,[0.30780559 0.05165003 0.04887196],[0.30780559 0.05165003 0.04887196],[1. 1. 1.],0.36256729974323026,2.23492626924693,[-0.658699  1.11174  -0.958221  0.331279 -0.206781  0.237776],[0. 0. 0.],908,Monitor,Triangle,"[[ 0.9913463   0.11933455 -0.05469723]
 [ 0.06405392 -0.07603307  0.99504576]
 [-0.11458454  0.9899385   0.08301895]]",[0.20226569 0.00179904 0.01783235],6447.795371400606
207,../shapes/Monitor/D00919.obj,1551,[ 0.09037583 -0.00992688  0.03625946],[ 0.09037583 -0.00992688  0.03625946],[1. 1. 1.],0.5664689728307515,2.1447175186061216,[-0.6975    0.857802 -0.709662  0.525574 -0.588155  0.221191],[0. 0. 0.],2118,Monitor,Triangle,"[[-0.04969067 -0.99578114  0.07714121]
 [-0.12143306  0.08268713  0.98914956]
 [ 0.99135506 -0.03978401  0.12502953]]",[0.0184463  0.18882573 0.15321042],105.770962380069
208,../shapes/Monitor/D00336.obj,9494,[-0.27810679 -0.00029385  0.02369704],[-0.27810679 -0.00029385  0.02369704],[1. 1. 1.],0.6620667015881289,2.931665187873438,[-0.994759  0.854925 -0.905079  0.701724 -0.790482  0.819336],[0. 0. 0.],15561,Monitor,Triangle,"[[ 0.85029689 -0.49967879 -0.16527644]
 [-0.48735144 -0.86609767  0.11119082]
 [ 0.19870524  0.0139975   0.97995933]]",[0.31800834 0.11184632 0.05412512],7779.72914924872
209,../shapes/Monitor/D00978.obj,16566,[ 0.04770597 -0.11914872 -0.0443986 ],[ 0.04770597 -0.11914872 -0.0443986 ],[1. 1. 1.],0.6188575843937667,2.709811065191446,[-0.743205  0.982002 -0.77829   0.779547 -0.468857  0.923939],[0. 0. 0.],33161,Monitor,Triangle,"[[ 0.67599565  0.73610071 -0.0344329 ]
 [ 0.667673   -0.63158982 -0.39409017]
 [ 0.31183752 -0.24341333  0.91842654]]",[0.1806661  0.1510921  0.08856109],4636.788786273123
210,../shapes/Monoplane/D00043.obj,338,[0.0374087  0.00377895 0.00801132],[0.0374087  0.00377895 0.00801132],[1. 1. 1.],0.6147247124486402,2.545662438505349,[-0.983905  0.780939 -0.892229  0.886787 -0.137708  0.310427],[0. 0. 0.],556,Monoplane,Triangle,"[[ 0.99966665 -0.0257709   0.00156637]
 [-0.02574646 -0.99957029 -0.01401272]
 [-0.00192681 -0.01396772  0.99990059]]",[0.27874095 0.15471857 0.00990519],22.852696152552195
211,../shapes/Monoplane/D00098.obj,238,[-0.08704537 -0.00894022 -0.01800624],[-0.08704537 -0.00894022 -0.01800624],[1. 1. 1.],0.5559732299426898,2.525655714549392,[-0.743406  0.986698 -0.913099  0.879603 -0.289175  0.125429],[0. 0. 0.],374,Monoplane,Triangle,"[[ 0.99871393 -0.04413377  0.024954  ]
 [-0.02447242  0.01141869  0.99963529]
 [ 0.04440261  0.99896037 -0.01032395]]",[0.30163781 0.00723124 0.06354199],37.38827478147801
212,../shapes/Monoplane/D00319.obj,1066,[0.01418568 0.08375684 0.02293468],[0.01418568 0.08375684 0.02293468],[1. 1. 1.],0.503184404445295,2.393651169939555,[-0.915675  0.83571  -0.717452  0.855586 -0.111025  0.322297],[0. 0. 0.],1862,Monoplane,Triangle,"[[ 9.97961167e-01 -5.55561675e-02  3.14169093e-02]
 [-5.55199503e-02 -9.98455525e-01 -2.02464235e-03]
 [-3.14808681e-02 -2.76249195e-04  9.99504316e-01]]",[0.23524727 0.06129012 0.00779257],130.5730747670875
213,../shapes/Monoplane/D00169.obj,2983,[-0.28171414 -0.00310865  0.08321196],[-0.28171414 -0.00310865  0.08321196],[1. 1. 1.],0.573548450107639,2.5589525480747,[-1.18663   0.722234 -0.841492  0.826499 -0.151996  0.197693],[0. 0. 0.],4146,Monoplane,Triangle,"[[ 0.99359877  0.11289946  0.00389696]
 [ 0.00559716 -0.01474641 -0.9998756 ]
 [ 0.11282795 -0.99349698  0.01528393]]",[0.28787944 0.00380357 0.09930717],1203.6498533324313
214,../shapes/Monoplane/D00688.obj,5849,[ 0.16244191  0.00244699 -0.01642804],[ 0.16244191  0.00244699 -0.01642804],[1. 1. 1.],0.44251961268505985,2.4706497755378036,[-0.85044   0.574102 -0.991503  0.995217 -0.231137  0.126262],[0. 0. 0.],10232,Monoplane,Triangle,"[[-0.01453565 -0.98715131  0.15912574]
 [-0.00329415  0.15918897  0.98724264]
 [ 0.99988893 -0.01382603  0.00556574]]",[0.00391614 0.13045815 0.12682277],1388.012793418016
215,../shapes/Monoplane/D00617.obj,7440,[-0.09042118 -0.03747578 -0.06770515],[-0.09042118 -0.03747578 -0.06770515],[1. 1. 1.],0.5638707896136395,2.7306305505062376,[-1.11851   0.732531 -1.04728   0.895739 -0.152073  0.352573],[0. 0. 0.],14840,Monoplane,Triangle,"[[ 1.06959484e-01 -9.93773313e-01 -3.12133172e-02]
 [-9.94263227e-01 -1.06889343e-01 -3.91196219e-03]
 [-5.51232664e-04 -3.14526750e-02  9.99505090e-01]]",[0.22603985 0.12266608 0.00631687],125.92743087068406
216,../shapes/Motorcycle/m1481.obj,547,[0.18660077 0.27411045 0.48226688],[0.18660077 0.27411045 0.48226688],[1. 1. 1.],0.2884316399740976,1.1461924648016144,[0.025    0.348108 0.025    0.578948 0.025    0.975   ],[0. 0. 0.],1036,Motorcycle,Triangle,"[[ 9.99999975e-01 -2.21027729e-04  3.44231172e-05]
 [-3.82832051e-05 -1.74880828e-02  9.99847071e-01]
 [ 2.20391933e-04  9.99847047e-01  1.74880909e-02]]",[0.00223028 0.07640769 0.01601298],49.03419871620065
