,New Path,Orig Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type,Eigenvalue,Eigenvectors,Prev Eigenvalue,Prev Eigenvectors,FlippingMomentumBefore,FlippingMomentumAfter
296,../normshapes/RoundTable/D00827.obj,../shapes/RoundTable/D00827.obj,8000,[1.07233063e-10 4.43710633e-11 1.87023375e-11],[1.07233063e-10 4.43710633e-11 1.87023375e-11],[-0.56484157 -0.56484157 -0.56484157],0.40674856,1.6152416,[-0.28760758  0.5008428  -0.48687702  0.513123   -0.4658498   0.52780586],[0. 0. 0.],15972,RoundTable,Triangle,[0.08762442 0.04585504 0.04869672],"[[ 0.99512917  0.09700012 -0.01757583]
 [ 0.01567684  0.02030473  0.99967092]
 [-0.09732507  0.99507723 -0.01868517]]",[0.20315356 0.09957041 0.10017741],"[[ 0.90672834 -0.41601785  0.06908588]
 [-0.42170814 -0.89351546  0.15424775]
 [ 0.00244052  0.16899488  0.98561391]]","[np.float64(579.450240413864), np.float64(381.55089235384696), np.float64(-60.56940597451199)]","[np.float32(467.57886), np.float32(12.523389), np.float32(31.824327)]"
297,../normshapes/RoundTable/m923.obj,../shapes/RoundTable/m923.obj,8000,[ 9.64282663e-11 -6.89710760e-11  4.01814759e-11],[ 9.64282663e-11 -6.89710760e-11  4.01814759e-11],[-1.05315745 -1.05315745 -1.05315745],0.3460964,1.5531505,[-0.48250747  0.504589   -0.50008935  0.49991065 -0.16099954  0.5007535 ],[0. 0. 0.],15964,RoundTable,Triangle,[0.01302031 0.0608257  0.06043833],"[[-1.93626139e-01  9.62397823e-01  1.90523882e-01]
 [-1.63721947e-04  1.94167323e-01 -9.80968411e-01]
 [ 9.81075375e-01  1.89972319e-01  3.74383034e-02]]",[0.01760097 0.08989165 0.08990109],"[[-7.81129551e-04 -7.14923841e-01 -6.99201896e-01]
 [-9.99999689e-01  4.81885357e-04  6.24451936e-04]
 [ 1.09500422e-04 -6.99202166e-01  7.14923995e-01]]","[np.float64(120.05332744372897), np.float64(87.05469484968067), np.float64(119.6205092360165)]","[np.float32(1.8374225), np.float32(1.6015619), np.float32(115.42914)]"
298,../normshapes/RoundTable/m924.obj,../shapes/RoundTable/m924.obj,7557,[-4.20276334e-11 -8.33735971e-11  3.15118191e-11],[-4.20276334e-11 -8.33735971e-11  3.15118191e-11],[-1.05235744 -1.05235744 -1.05235744],0.29002148,1.4583236,[-0.50125426  0.49865124 -0.5085712   0.49142882 -0.23111951  0.1251063 ],[0. 0. 0.],22492,RoundTable,Triangle,[0.04414825 0.0133275  0.0369612 ],"[[-9.99999939e-01 -2.41323126e-04  2.51260329e-04]
 [-2.51259755e-04 -2.40587666e-06 -9.99999968e-01]
 [-2.41323723e-04  9.99999971e-01 -2.34524172e-06]]",[0.01281429 0.04181914 0.04885793],"[[-0.00677508 -0.99985654 -0.01552411]
 [-0.9998072   0.00648699  0.01853338]
 [ 0.01843001 -0.01564668  0.99970772]]","[np.float64(127.081636942291), np.float64(27.710547435946474), np.float64(120.73923633033151)]","[np.float32(0.41831696), np.float32(47.2664), np.float32(25.444246)]"
299,../normshapes/RoundTable/m938.obj,../shapes/RoundTable/m938.obj,7999,[ 3.24157147e-11 -6.42902123e-11 -1.34480145e-10],[ 3.24157147e-11 -6.42902123e-11 -1.34480145e-10],[-0.92621565 -0.92621565 -0.92621565],0.37930748,1.499229,[-0.32393563  0.46758255 -0.38421145  0.4039422  -0.41721925  0.5827808 ],[0. 0. 0.],16032,RoundTable,Triangle,[0.10471991 0.03281431 0.03046746],"[[ 0.32740932  0.90689784 -0.26521584]
 [-0.01077251  0.28425101  0.95868937]
 [-0.9448212   0.31102679 -0.102836  ]]",[0.10679862 0.04632362 0.04641025],"[[-0.00949571  0.99995392 -0.00140768]
 [ 0.0030836   0.00143701  0.99999421]
 [-0.99995016 -0.00949132  0.0030971 ]]","[np.float64(210.1941715881533), np.float64(204.0333089507048), np.float64(512.1975701696742)]","[np.float32(165.06715), np.float32(2.5992396), np.float32(310.19104)]"
300,../normshapes/Shelf/D00592.obj,../shapes/Shelf/D00592.obj,8000,[ 9.36927336e-11 -2.18146852e-11 -7.17955118e-12],[ 9.36927336e-11 -2.18146852e-11 -7.17955118e-12],[-0.5093323 -0.5093323 -0.5093323],0.31897074,1.5600966,[-0.49652094  0.5034791  -0.41560608  0.41647714 -0.43193975  0.4291868 ],[0. 0. 0.],15958,Shelf,Triangle,[0.05596704 0.05269288 0.00543189],"[[ 0.71819997 -0.69579449 -0.00766996]
 [-0.48050365 -0.50388883  0.7177829 ]
 [ 0.5032942   0.51182621  0.69622474]]",[0.37322094 0.33197114 0.03789093],"[[ 0.66651148  0.74548837  0.00308918]
 [ 0.74487941 -0.66612392  0.03786277]
 [-0.03028403  0.0229349   0.99927817]]","[np.float64(18.82409813305745), np.float64(7.9046285827262235), np.float64(-1.4613398655985557)]","[np.float32(2.7094097), np.float32(1.3207911), np.float32(1.7607483)]"
301,../normshapes/Shelf/D00631.obj,../shapes/Shelf/D00631.obj,6295,[7.48204232e-11 1.13527189e-10 2.14522277e-12],[7.48204232e-11 1.13527189e-10 2.14522277e-12],[0.56203324 0.56203324 0.56203324],0.3197061,1.292774,[-0.48649558  0.5135044  -0.319497    0.47345    -0.14663719  0.05951768],[0. 0. 0.],11152,Shelf,Triangle,[0.06968853 0.00109739 0.03931897],"[[ 0.99570524 -0.09255706  0.00206341]
 [-0.00152411  0.00589694  0.99998145]
 [ 0.09256751  0.99568992 -0.00573055]]",[0.22061614 0.12447385 0.00347407],"[[ 0.99106974 -0.12411224  0.04875368]
 [-0.12590794 -0.99140079  0.03566042]
 [-0.04390854  0.04148043  0.99817404]]","[np.float64(736.2444339314414), np.float64(1064.3559888190487), np.float64(-48.06600294207256)]","[np.float32(11.677037), np.float32(70.36588), np.float32(1.7503043)]"
302,../normshapes/Shelf/D00772.obj,../shapes/Shelf/D00772.obj,8000,[-4.77402864e-11 -5.83251847e-11 -5.24045731e-11],[-4.77402864e-11 -5.83251847e-11 -5.24045731e-11],[0.6428718 0.6428718 0.6428718],0.41511542,1.3626621,[-0.49579263  0.5042074  -0.42007083  0.47087368 -0.11239507  0.13873416],[0. 0. 0.],15910,Shelf,Triangle,[0.11011349 0.00376632 0.07479042],"[[-9.99050688e-01 -4.35603722e-02  4.66607984e-04]
 [-1.06435303e-03  3.51159204e-02  9.99382679e-01]
 [ 4.35498669e-02 -9.98433456e-01  3.51289480e-02]]",[0.01716137 0.23905209 0.23480079],"[[-0.02442598 -0.99437862 -0.10302684]
 [-0.02936625  0.10372681 -0.9941722 ]
 [-0.99927023  0.02125812  0.0317348 ]]","[np.float64(40.599109083037895), np.float64(-21.636250907089767), np.float64(-2.5805898738339996)]","[np.float32(45.10551), np.float32(121.74432), np.float32(4.003016)]"
303,../normshapes/Shelf/D00781.obj,../shapes/Shelf/D00781.obj,50279,[-2.27009183e-12 -7.71850396e-12  2.90598200e-12],[-2.27009183e-12 -7.71850396e-12  2.90598200e-12],[0.58035886 0.58035886 0.58035886],0.3404728,1.4579675,[-0.5198013   0.48019868 -0.45798892  0.35011053 -0.30303633  0.3844552 ],[0. 0. 0.],97858,Shelf,Triangle,[0.06818682 0.01622277 0.0452681 ],"[[ 0.96297344 -0.26836105 -0.02577813]
 [ 0.00242548 -0.08698978  0.99620625]
 [ 0.26958539  0.95938268  0.08311794]]",[0.15451011 0.10357262 0.03563578],"[[ 0.33232026  0.94163861 -0.05366534]
 [ 0.87420996 -0.32888107 -0.35720328]
 [ 0.35400591 -0.07179112  0.9324837 ]]","[np.float64(1131.548554307831), np.float64(-119.81094068135135), np.float64(-32.17950037376853)]","[np.float32(60.07221), np.float32(66.024), np.float32(129.5203)]"
304,../normshapes/Shelf/m853.obj,../shapes/Shelf/m853.obj,7999,[-1.87597637e-11  3.18426614e-11  3.89329452e-12],[-1.87597637e-11  3.18426614e-11  3.89329452e-12],[-0.98647261 -0.98647261 -0.98647261],0.33222878,1.3075881,[-0.44703966  0.5529604  -0.36113444  0.43632096 -0.0849581   0.18679824],[0. 0. 0.],16212,Shelf,Triangle,[0.07770751 0.003663   0.04264841],"[[ 0.99211747  0.12528434 -0.00260187]
 [ 0.00320962 -0.00464936  0.99998404]
 [-0.12527024  0.99210998  0.00501483]]",[0.12050585 0.00811625 0.09687835],"[[ 1.00000000e+00 -2.79759541e-08 -1.19994184e-07]
 [-1.20246972e-07 -9.21812733e-03 -9.99957512e-01]
 [-2.68686438e-08 -9.99957512e-01  9.21812733e-03]]","[np.float64(54.600460050246205), np.float64(69.75953761079492), np.float64(3.0830608637013315)]","[np.float32(41.25264), np.float32(46.944225), np.float32(33.46988)]"
305,../normshapes/Shelf/m863.obj,../shapes/Shelf/m863.obj,8000,[-6.83357939e-11  1.01279511e-10  2.52548489e-11],[-6.83357939e-11  1.01279511e-10  2.52548489e-11],[1.03387809 1.03387809 1.03387809],0.350813,1.1934817,[-0.4486882   0.55131173 -0.30559722  0.30134952 -0.05370846  0.18296516],[0. 0. 0.],15822,Shelf,Triangle,[0.09646811 0.0035669  0.03971464],"[[ 9.97537202e-01 -7.01377665e-02 -4.73516670e-04]
 [-4.23226950e-04  7.31872090e-04 -9.99999643e-01]
 [-7.01380880e-02 -9.97537046e-01 -7.00385444e-04]]",[0.06935577 0.00362623 0.13279048],"[[ 0.9997746   0.01973925  0.00781755]
 [-0.00760634 -0.01075242  0.99991326]
 [-0.01982159  0.99974734  0.01059986]]","[np.float64(50.93979953819208), np.float64(127.60413255505846), np.float64(13.650626801277447)]","[np.float32(141.70987), np.float32(2.9866018), np.float32(35.38209)]"
306,../normshapes/Ship/D00647.obj,../shapes/Ship/D00647.obj,5787,[ 1.77396258e-13  4.72773797e-12 -9.27694026e-12],[ 1.77396258e-13  4.72773797e-12 -9.27694026e-12],[-0.51091808 -0.51091808 -0.51091808],0.19825152,1.0293466,[-0.5151024   0.48489758 -0.12753911  0.07295096 -0.06982597  0.06930728],[0. 0. 0.],11530,Ship,Triangle,[0.05188477 0.00107276 0.00150587],"[[ 9.99976480e-01 -6.85271148e-03  2.82988326e-04]
 [-2.83767754e-04 -1.12768014e-04  9.99999953e-01]
 [ 6.85267924e-03  9.99976514e-01  1.14709940e-04]]",[0.15205618 0.00506914 0.0039662 ],"[[ 0.99990988  0.01280367  0.00403795]
 [ 0.01285163 -0.99984439 -0.012084  ]
 [-0.0038826  -0.0121348   0.99991883]]","[np.float64(-57.43118722665711), np.float64(-3.897230306095552), np.float64(-2.507495211073557)]","[np.float32(3.4509456), np.float32(1.9724295), np.float32(0.5180379)]"
307,../normshapes/Ship/m1437.obj,../shapes/Ship/m1437.obj,6002,[-4.60172194e-11  1.24777460e-11  7.11730367e-12],[-4.60172194e-11  1.24777460e-11  7.11730367e-12],[1.05254292 1.05254292 1.05254292],0.22068006,1.0429425,[-0.4855297   0.51447034 -0.0473139   0.22842175 -0.05520828  0.05295335],[0. 0. 0.],11865,Ship,Triangle,[0.05931102 0.00077123 0.00236885],"[[ 9.99996373e-01  1.92063448e-03 -1.88827298e-03]
 [ 1.88826860e-03  4.09386693e-06  9.99998217e-01]
 [-1.92063879e-03  9.99998156e-01 -4.67178304e-07]]",[0.04522086 0.00131288 0.00039608],"[[ 9.99876615e-01 -1.56878521e-02  8.03349674e-04]
 [-1.56763278e-02 -9.99795663e-01 -1.27626152e-02]
 [-1.00340354e-03 -1.27484469e-02  9.99918232e-01]]","[np.float64(238.32352736773203), np.float64(6.233198719003769), np.float64(5.804690327308436)]","[np.float32(47.791016), np.float32(15.66475), np.float32(0.14212279)]"
308,../normshapes/Ship/m1447.obj,../shapes/Ship/m1447.obj,7998,[1.12701921e-11 2.43470889e-11 2.81003387e-10],[1.12701921e-11 2.43470889e-11 2.81003387e-10],[1.05650735 1.05650735 1.05650735],0.26549897,1.0215011,[-0.06705102  0.1145566  -0.04860595  0.05378071 -0.4100543   0.58994573],[0. 0. 0.],15636,Ship,Triangle,[0.08763374 0.00102968 0.00090945],"[[ 0.0944265  -0.99101011 -0.09477662]
 [-0.00582829 -0.09575067  0.99538829]
 [ 0.99551478  0.09343864  0.0148173 ]]",[0.08764555 0.000351   0.00140949],"[[ 3.16978450e-04 -9.99931214e-01 -1.17246253e-02]
 [ 1.34684372e-02 -1.17192935e-02  9.99840617e-01]
 [ 9.99909246e-01  4.74840309e-04 -1.34637960e-02]]","[np.float64(34.24914911888933), np.float64(31.995961179836137), np.float64(812.5099276946886)]","[np.float32(1.2694757), np.float32(0.22105864), np.float32(112.91064)]"
309,../normshapes/Ship/m1460.obj,../shapes/Ship/m1460.obj,8000,[ 1.86609782e-10  1.71039574e-11 -8.62246452e-12],[ 1.86609782e-10  1.71039574e-11 -8.62246452e-12],[-1.0547148 -1.0547148 -1.0547148],0.26257697,1.3287759,[-0.50890315  0.4910968  -0.20753388  0.33205166 -0.32723224  0.36160213],[0. 0. 0.],15726,Ship,Triangle,[0.04626539 0.01991464 0.01371129],"[[ 9.97050577e-01 -7.67198548e-02 -2.05225133e-03]
 [-7.67199619e-02 -9.97052680e-01  2.66278352e-05]
 [ 2.04824557e-03 -1.30899345e-04  9.99997894e-01]]",[0.01155102 0.01613261 0.05762826],"[[-0.9998967   0.0143217  -0.00121334]
 [ 0.01429085  0.99964553  0.02246291]
 [-0.00153462 -0.02244325  0.99974694]]","[np.float64(1319.725808980904), np.float64(432.7889093151906), np.float64(2735.116194845836)]","[np.float32(26.206087), np.float32(90.90758), np.float32(0.70863634)]"
310,../normshapes/Ship/m1466.obj,../shapes/Ship/m1466.obj,8000,[-2.18836703e-10 -3.81787686e-11  2.19896492e-11],[-2.18836703e-10 -3.81787686e-11  2.19896492e-11],[1.05287576 1.05287576 1.05287576],0.21496762,1.0325081,[-0.40708327  0.59291667 -0.09783815  0.10930464 -0.07633768  0.07586294],[0. 0. 0.],15491,Ship,Triangle,[0.07469591 0.00118697 0.00221064],"[[ 1.00000000e+00  1.77903550e-05 -4.39900614e-08]
 [ 4.39853024e-08  2.67503627e-07  1.00000000e+00]
 [-1.77903551e-05  1.00000000e+00 -2.67502844e-07]]",[0.00114429 0.00185338 0.05980132],"[[ 9.99976962e-01 -6.78779778e-03 -3.83281424e-05]
 [-6.78636043e-03 -9.99612848e-01 -2.69833226e-02]
 [-1.44844034e-04 -2.69829611e-02  9.99635883e-01]]","[np.float64(200.2628872725194), np.float64(250.9599801001501), np.float64(4208.5638800274655)]","[np.float32(287.01367), np.float32(11.455989), np.float32(0.0045670867)]"
311,../normshapes/Ship/m1468.obj,../shapes/Ship/m1468.obj,8000,[-9.30231181e-11 -4.98528863e-12 -2.18562946e-14],[-9.30231181e-11 -4.98528863e-12 -2.18562946e-14],[-1.05264258 -1.05264258 -1.05264258],0.25206628,1.034344,[-0.5645493   0.43545058 -0.10474109  0.10637165 -0.08047917  0.07857799],[0. 0. 0.],15948,Ship,Triangle,[0.07851495 0.00116674 0.00100227],"[[ 9.99999766e-01  5.18279098e-04 -4.46875619e-04]
 [ 5.18278486e-04 -9.99999866e-01 -1.48418072e-06]
 [ 4.46876328e-04 -1.25257435e-06  9.99999900e-01]]",[0.09164634 0.00106856 0.00158282],"[[ 9.99916175e-01  1.29467944e-02  1.51325194e-04]
 [ 5.69044706e-05  7.29303842e-03 -9.99973404e-01]
 [ 1.29475537e-02 -9.99889590e-01 -7.29169036e-03]]","[np.float64(205.12836895306393), np.float64(11.40978234347744), np.float64(8.564441727606109)]","[np.float32(22.21702), np.float32(0.2644506), np.float32(0.69266814)]"
312,../normshapes/Sign/m1672.obj,../shapes/Sign/m1672.obj,5558,[-1.52944347e-10 -5.20153078e-12 -4.46581351e-12],[-1.52944347e-10 -5.20153078e-12 -4.46581351e-12],[1.01291931 1.01291931 1.01291931],0.26299694,1.1700821,[-0.44445607  0.55554384 -0.30382824  0.2965749  -0.02493803  0.06784464],[0. 0. 0.],10938,Sign,Triangle,[0.08026827 0.00020085 0.00775505],"[[ 9.99309324e-01  3.71506264e-02  8.40008277e-04]
 [ 3.71097736e-04 -3.25809765e-02  9.99469030e-01]
 [-3.71582689e-02  9.98778409e-01  3.25722601e-02]]",[0.08830711 0.01459781 0.00042461],"[[ 0.64198333  0.76115141  0.09222764]
 [ 0.7653119  -0.64343577 -0.01697361]
 [-0.04642307 -0.08147969  0.99559327]]","[np.float64(83.17850459784515), np.float64(47.799903930860886), np.float64(1.8343468306198902)]","[np.float32(47.3141), np.float32(10.846939), np.float32(1.8519266)]"
313,../normshapes/Sign/m1673.obj,../shapes/Sign/m1673.obj,7988,[-3.57421854e-11 -2.82722713e-13  2.62592329e-12],[-3.57421854e-11 -2.82722713e-13  2.62592329e-12],[1.05230844 1.05230844 1.05230844],0.18867265,1.0878558,[-0.3656869   0.6343131  -0.21178997  0.21334209 -0.02570268  0.02619162],[0. 0. 0.],15820,Sign,Triangle,[0.05368677 0.00029852 0.00091699],"[[ 9.99991641e-01  4.08861976e-03  1.18643518e-05]
 [ 4.83452404e-06 -4.08419892e-03  9.99991660e-01]
 [-4.08863412e-03  9.99983301e-01  4.08418455e-03]]",[8.83078601e-02 2.97309610e-03 8.80853325e-05],"[[ 0.01309057  0.99990664 -0.00391653]
 [ 0.99984413 -0.01313596 -0.01179648]
 [ 0.01184682  0.0037615   0.99992275]]","[np.float64(4.869902705416001), np.float64(41.718615963852166), np.float64(0.2607952507733334)]","[np.float32(135.5253), np.float32(0.07420966), np.float32(0.12938073)]"
314,../normshapes/Sign/m1674.obj,../shapes/Sign/m1674.obj,5473,[ 1.18665046e-10  2.80243352e-12 -6.66857535e-12],[ 1.18665046e-10  2.80243352e-12 -6.66857535e-12],[-1.04665422 -1.04665422 -1.04665422],0.2672685,1.1911752,[-0.3750767   0.62492335 -0.29271084  0.35154322 -0.03030723  0.03162003],[0. 0. 0.],10926,Sign,Triangle,[0.06905584 0.00049885 0.01789968],"[[-9.99999314e-01  1.17121718e-03  4.43453046e-08]
 [ 1.73549638e-06  1.51965022e-03 -9.99998845e-01]
 [ 1.17121590e-03  9.99998159e-01  1.51965121e-03]]",[0.0608521  0.03580694 0.00027706],"[[-3.61893005e-01  9.32219623e-01 -1.64637135e-04]
 [ 9.32219516e-01  3.61892861e-01 -5.75863012e-04]
 [ 4.77249796e-04  3.61878746e-04  9.99999821e-01]]","[np.float64(8.266547960014114), np.float64(49.4465724612069), np.float64(0.23600584511433345)]","[np.float32(183.59203), np.float32(34.686787), np.float32(0.050273202)]"
315,../normshapes/Sign/m1676.obj,../shapes/Sign/m1676.obj,8000,[ 1.25343831e-10 -1.01135242e-11  6.11339601e-12],[ 1.25343831e-10 -1.01135242e-11  6.11339601e-12],[-1.05351663 -1.05351663 -1.05351663],0.19792545,1.0258089,[-0.24540117  0.7545988  -0.10983064  0.10824957 -0.02237554  0.04636227],[0. 0. 0.],15972,Sign,Triangle,[5.72797254e-02 4.97674631e-05 1.85975739e-03],"[[ 9.98719550e-01 -5.05313650e-02 -2.41695620e-03]
 [-1.31310764e-04 -5.03653789e-02  9.98730850e-01]
 [ 5.05889640e-02  9.97451708e-01  5.03075239e-02]]",[1.87763924e-02 1.43795798e-03 4.22123162e-05],"[[ 0.02179039  0.99821408  0.05562218]
 [ 0.99940261 -0.0232416   0.02557826]
 [-0.02682533 -0.05503159  0.9981242 ]]","[np.float64(142.72125328427165), np.float64(6070.651636259785), np.float64(11.31989111132012)]","[np.float32(365.7446), np.float32(0.97939986), np.float32(1.1255288)]"
316,../normshapes/Sign/m1679.obj,../shapes/Sign/m1679.obj,5093,[ 1.71617168e-10  7.58072227e-12 -2.18538559e-12],[ 1.71617168e-10  7.58072227e-12 -2.18538559e-12],[1.05248535 1.05248535 1.05248535],0.25674406,1.011236,[-0.4663532   0.53364676 -0.06438676  0.07229593 -0.02482414  0.03775541],[0. 0. 0.],10150,Sign,Triangle,[0.08542581 0.00050127 0.0001911 ],"[[ 0.99989754 -0.0131817   0.00558127]
 [-0.01310777 -0.99982853 -0.01308011]
 [-0.00575273 -0.01300561  0.99989887]]",[0.00137309 0.0002617  0.0298228 ],"[[ 9.99873758e-01  1.58879391e-02 -2.03575326e-04]
 [-1.87440234e-04 -1.01703856e-03 -9.99999465e-01]
 [ 1.58881377e-02 -9.99873261e-01  1.01393213e-03]]","[np.float64(7.431666734368675), np.float64(607.682027151763), np.float64(2.264463121688446)]","[np.float32(15.740121), np.float32(0.53503793), np.float32(0.06369026)]"
317,../normshapes/Sign/m1685.obj,../shapes/Sign/m1685.obj,8000,[9.02218744e-11 8.79715572e-11 1.19933247e-10],[9.02218744e-11 8.79715572e-11 1.19933247e-10],[-1.03471005 -1.03471005 -1.03471005],0.31526136,1.3294388,[-0.40719727  0.41575366 -0.14428613  0.15597922 -0.42541724  0.5745827 ],[0. 0. 0.],15824,Sign,Triangle,[0.00396778 0.0533884  0.0567835 ],"[[-4.56534526e-02 -9.74463199e-01  2.19857309e-01]
 [-9.79614383e-01  5.71023281e-04 -2.00886374e-01]
 [-1.95630835e-01  2.24546539e-01  9.54624234e-01]]",[0.05911664 0.01096366 0.02216291],"[[ 0.99423492  0.10566332  0.01822578]
 [ 0.01938422 -0.0099468  -0.99976263]
 [ 0.10545695 -0.99435221  0.01193765]]","[np.float64(310.3812378048689), np.float64(468.18932849541676), np.float64(53.114256948135335)]","[np.float32(10.227906), np.float32(4.5469074), np.float32(119.39975)]"
318,../normshapes/Skyscraper/D00058.obj,../shapes/Skyscraper/D00058.obj,6089,[-3.20481496e-11 -1.66956281e-11  3.30180866e-11],[-3.20481496e-11 -1.66956281e-11  3.30180866e-11],[0.54993194 0.54993194 0.54993194],0.26701778,1.0540198,[-0.4359528   0.5640472  -0.12369454  0.12432406 -0.11245739  0.10990384],[0. 0. 0.],7931,Skyscraper,Triangle,[0.07182307 0.00617369 0.00658416],"[[ 9.99987274e-01 -5.04402773e-03  9.28730685e-05]
 [-9.19038954e-05  1.92374153e-04  9.99999977e-01]
 [ 5.04404548e-03  9.99987260e-01 -1.91908139e-04]]",[0.2313756  0.01848974 0.01817809],"[[ 0.99686735  0.07791164  0.01361116]
 [ 0.07908021 -0.97892601 -0.18828222]
 [ 0.00134506 -0.18876877  0.98202064]]","[np.float64(3784.915042866906), np.float64(-664.5582146249678), np.float64(124.89276738727544)]","[np.float32(111.10984), np.float32(2.2003386), np.float32(0.10522652)]"
319,../normshapes/Skyscraper/D00125.obj,../shapes/Skyscraper/D00125.obj,7998,[ 2.42204421e-11 -4.39250234e-11 -1.97641682e-11],[ 2.42204421e-11 -4.39250234e-11 -1.97641682e-11],[-0.64721453 -0.64721453 -0.64721453],0.3213532,1.0627364,[-0.41446686  0.58553314 -0.1459706   0.14549987 -0.0976257   0.11321497],[0. 0. 0.],8169,Skyscraper,Triangle,[0.10116466 0.00241269 0.00555665],"[[ 9.99789205e-01  2.05223265e-02 -6.16963626e-04]
 [ 6.19075023e-04 -9.65299927e-05  9.99999804e-01]
 [-2.05222629e-02  9.99789390e-01  1.09214504e-04]]",[0.25107814 0.00402952 0.00951127],"[[ 0.99988351  0.01085726 -0.01072814]
 [ 0.01004983  0.06071024  0.99810484]
 [-0.011488    0.99809638 -0.06059405]]","[np.float64(-4576.98907997156), np.float64(41.42532647293286), np.float64(22.039476237050764)]","[np.float32(56.383926), np.float32(0.01815354), np.float32(1.515434)]"
320,../normshapes/Skyscraper/D00130.obj,../shapes/Skyscraper/D00130.obj,5888,[-4.65819460e-11 -4.73935866e-11  2.03717236e-12],[-4.65819460e-11 -4.73935866e-11  2.03717236e-12],[0.54974121 0.54974121 0.54974121],0.25249287,1.0676364,[-0.5220701   0.47792986 -0.12851907  0.1254909  -0.13616322  0.13829345],[0. 0. 0.],12884,Skyscraper,Triangle,[0.07309739 0.0013856  0.00185068],"[[ 9.99958637e-01  7.88014783e-03 -4.54169912e-03]
 [ 9.09521934e-03 -8.67861270e-01  4.96723356e-01]
 [ 2.73112893e-05  4.96744118e-01  8.67897045e-01]]",[0.13333111 0.00265498 0.00322021],"[[ 9.99856470e-01 -1.69372307e-02  4.12506016e-04]
 [-1.03579854e-02 -6.30368516e-01 -7.76226929e-01]
 [-1.34071654e-02 -7.76111244e-01  6.30453475e-01]]","[np.float64(-337.7742187257662), np.float64(2.563544343688109), np.float64(3.0500582814572246)]","[np.float32(24.049015), np.float32(0.28962937), np.float32(0.01947476)]"
321,../normshapes/Skyscraper/D00729.obj,../shapes/Skyscraper/D00729.obj,7742,[ 6.87520197e-11  1.66721116e-11 -7.27122923e-11],[ 6.87520197e-11  1.66721116e-11 -7.27122923e-11],[0.53343928 0.53343928 0.53343928],0.31155157,1.1449438,[-0.4979292   0.5020708  -0.19862337  0.21345706 -0.17994356  0.19567063],[0. 0. 0.],8860,Skyscraper,Triangle,[0.07843135 0.01307275 0.01716463],"[[ 9.99910343e-01  1.33814043e-02 -4.94182857e-04]
 [ 4.83439844e-04  8.06054275e-04  9.99999558e-01]
 [-1.33817968e-02  9.99910140e-01 -7.99512903e-04]]",[0.30795459 0.05484246 0.04949378],"[[ 0.99237678  0.12316736  0.00425841]
 [ 0.12315316 -0.99238167  0.00345121]
 [-0.00465105  0.00290047  0.99998498]]","[np.float64(-9984.676458606753), np.float64(2101.149432313761), np.float64(184.91878464088893)]","[np.float32(5.838377), np.float32(6.4137187), np.float32(5.7859135)]"
322,../normshapes/Skyscraper/D00822.obj,../shapes/Skyscraper/D00822.obj,7909,[8.89715003e-11 4.47684651e-11 3.58449180e-11],[8.89715003e-11 4.47684651e-11 3.58449180e-11],[0.57914752 0.57914752 0.57914752],0.25692916,1.0264748,[-0.4529169   0.5470831  -0.0809237   0.08315551 -0.08113703  0.08235186],[0. 0. 0.],13762,Skyscraper,Triangle,[0.07173615 0.00334241 0.00325804],"[[ 0.99997719 -0.00620196 -0.0026749 ]
 [-0.00282013 -0.02352861 -0.99971919]
 [-0.00613728 -0.99970393  0.02354557]]",[0.23070221 0.00915242 0.0089384 ],"[[-9.99963719e-01 -6.22627938e-03  5.81331302e-03]
 [-8.51537535e-03  7.12822145e-01 -7.01293147e-01]
 [-2.22588802e-04  7.01317206e-01  7.12849302e-01]]","[np.float64(-493.51802055741297), np.float64(-26.948876013111853), np.float64(-28.048646978829513)]","[np.float32(26.474072), np.float32(0.19454476), np.float32(0.3359209)]"
323,../normshapes/Skyscraper/D00872.obj,../shapes/Skyscraper/D00872.obj,7999,[ 1.81854597e-11 -5.29410709e-11 -2.31654520e-12],[ 1.81854597e-11 -5.29410709e-11 -2.31654520e-12],[-0.58627063 -0.58627063 -0.58627063],0.23604694,1.0960345,[-0.42426133  0.5757386  -0.14537169  0.14977598 -0.11995826  0.21794662],[0. 0. 0.],15858,Skyscraper,Triangle,[0.05502052 0.00468742 0.00620074],"[[ 9.99387328e-01  3.48646631e-02 -3.06991640e-03]
 [ 3.08420244e-03 -3.55983061e-04  9.99995180e-01]
 [-3.48634023e-02  9.99391979e-01  4.63294640e-04]]",[0.10435893 0.00601124 0.01167775],"[[ 0.99931033 -0.03052393  0.02114619]
 [-0.02540501 -0.14666791  0.9888595 ]
 [ 0.02708241  0.98871473  0.14734221]]","[np.float64(-13.611193695991995), np.float64(1.4561088506496658), np.float64(-1.0435744316201114)]","[np.float32(11.297909), np.float32(0.56773156), np.float32(16.76698)]"
