Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type,Eigenvalue,Eigenvectors,Vertices_bin,Source
1956,1956,1956,1956,../shapes\RoundTable\m921.obj,1921,[0.50000045 0.31516227 0.49999956],[0.5000004  0.31516343 0.4999999 ],[1. 1. 1.],0.4181248,1.4148679233744506,[0.025    0.975    0.025    0.468679 0.025    0.975   ],[0. 0. 0.],3600,RoundTable,Triangle,[0.07622377 0.07622344 0.0301535 ],"[[-7.08670020e-01  7.05540078e-01 -8.88186454e-07]
 [ 1.22535615e-06 -2.80824350e-08 -1.00000000e+00]
 [ 7.05540078e-01  7.08670020e-01  8.44636697e-07]]","(1141.0, 13002.0]",Subset
2002,2002,2002,2002,../shapes\Shelf\m854.obj,96,[0.49963442 0.5        0.091347  ],[0.49963427 0.5        0.09134699],[1. 1. 1.],0.53597736,1.3535053285600889,[0.025    0.974269 0.025    0.975    0.025    0.193419],[0. 0. 0.],204,Shelf,Triangle,[0.15008286 0.15013303 0.00534315],"[[ 7.08779132e-01  7.05430466e-01  1.69211746e-08]
 [ 7.05430466e-01 -7.08779132e-01 -3.21943835e-10]
 [-1.17662665e-08 -1.21648992e-08  1.00000000e+00]]","(45.999, 129.0]",Subset
2015,2015,2015,2015,../shapes\Shelf\m868.obj,112,[0.20636366 0.47964279 0.1113635 ],[0.2063636  0.4796427  0.11136352],[1. 1. 1.],0.37560272,1.0314579826270955,[0.025    0.387727 0.025    0.975    0.025    0.197727],[0. 0. 0.],180,Shelf,Triangle,[0.03015189 0.12041513 0.0067195 ],"[[ 1.00000000e+00  2.03230426e-08  5.02091266e-16]
 [ 2.03230426e-08 -1.00000000e+00  2.40365390e-11]
 [-5.02579761e-16  2.40365390e-11  1.00000000e+00]]","(45.999, 129.0]",Subset
2010,2010,2010,2010,../shapes\Shelf\m862.obj,544,[0.29280904 0.49556228 0.56696577],[0.29280922 0.49556142 0.5669656 ],[1. 1. 1.],0.4706344,1.3735673814443272,[0.025    0.468246 0.025    0.975    0.025    0.912536],[0. 0. 0.],1024,Shelf,Triangle,[0.0167178  0.04496383 0.17102354],"[[-9.99921771e-01 -1.25047588e-02 -2.88803797e-04]
 [-2.85217862e-04 -2.88548043e-04  9.99999918e-01]
 [ 1.25048411e-02 -9.99921771e-01 -2.84958889e-04]]","(129.0, 1101.0]",Subset
1986,1986,1986,1986,../shapes\Shelf\D00772.obj,202,[ 0.23580845 -0.10507147 -0.0407621 ],[ 0.23580843 -0.10507151 -0.0407621 ],[1. 1. 1.],0.6550621,2.296329694016443,[-0.571215  0.95787  -0.934896  0.745017 -0.223388  0.11265 ],[0. 0. 0.],306,Shelf,Triangle,[0.01716137 0.23905209 0.23480079],"[[-0.02442598 -0.99437861 -0.10302694]
 [-0.02936625  0.1037269  -0.99417219]
 [-0.99927023  0.02125811  0.0317348 ]]","(129.0, 1101.0]",Subset
1991,1991,1991,1991,../shapes\Shelf\D00917.obj,2452,[-0.29855611  0.05753211 -0.01497587],[-0.29855615  0.05753212 -0.01497589],[1. 1. 1.],0.76944643,2.126054512607723,[-0.946831  0.882232 -0.413191  0.521659 -0.1558    0.392554],[0. 0. 0.],4162,Shelf,Triangle,[0.54474171 0.07012099 0.02707736],"[[ 0.99917657  0.03967425  0.00849277]
 [ 0.03956231 -0.99913298  0.01296565]
 [-0.00899981  0.01261898  0.99987988]]","(1101.0, 9850.0]",Subset
2007,2007,2007,2007,../shapes\Shelf\m859.obj,2556,[0.34480956 0.4947456  0.20132575],[0.34481016 0.4947444  0.20132487],[1. 1. 1.],0.32733345,1.1904082073541915,[0.025    0.677822 0.025    0.975    0.025    0.322313],[0. 0. 0.],4716,Shelf,Triangle,[0.03512853 0.0083097  0.07789366],"[[-9.99999934e-01  3.63432614e-04  1.81580232e-05]
 [-1.64580318e-05  4.67705374e-03 -9.99989062e-01]
 [ 3.63513565e-04  9.99988996e-01  4.67704745e-03]]","(1101.0, 9850.0]",Subset
2063,2063,2063,2063,../shapes\Ship\m1456.obj,497,[0.46526467 0.39856266 0.14755846],[0.46526432 0.3985626  0.14755863],[1. 1. 1.],0.39912271,1.3032569809771268,[0.025    0.882844 0.025    0.975    0.025    0.270117],[0. 0. 0.],924,Ship,Triangle,[0.06663546 0.0998918  0.0059468 ],"[[ 9.99644372e-01  2.66670149e-02 -2.75607964e-07]
 [ 2.66670149e-02 -9.99644372e-01 -2.03490752e-05]
 [ 8.18159041e-07 -2.03344888e-05  1.00000000e+00]]","(97.999, 774.667]",Subset
2018,2018,2018,2018,../shapes\Ship\D00099.obj,374,[0.01062134 0.08738103 0.04693721],[0.01062134 0.08738101 0.0469372 ],[1. 1. 1.],0.4417541,2.025338786705438,[-0.921394  0.950876 -0.256689  0.450704 -0.117036  0.193121],[0. 0. 0.],672,Ship,Triangle,[0.21828084 0.00632043 0.02935662],"[[ 0.99962435  0.02370866  0.01375005]
 [ 0.0121935   0.06459215 -0.99783725]
 [ 0.02454553 -0.99763007 -0.0642788 ]]","(97.999, 774.667]",Subset
2054,2054,2054,2054,../shapes\Ship\m1447.obj,3189,[0.07327864 0.06457179 0.23665585],[0.07327846 0.06457143 0.23665549],[1. 1. 1.],0.22956924,0.967277884978436,[0.025    0.121877 0.025    0.179082 0.025    0.975   ],[0. 0. 0.],6000,Ship,Triangle,[0.08764555 0.000351   0.00140949],"[[ 3.16978498e-04 -9.99931214e-01 -1.17246203e-02]
 [ 1.34684375e-02 -1.17192885e-02  9.99840617e-01]
 [ 9.99909246e-01  4.74840293e-04 -1.34637963e-02]]","(774.667, 4524.0]",Subset
2078,2078,2078,2078,../shapes\Ship\m1471.obj,2511,[0.5567817  0.14215455 0.23907811],[0.55678093 0.14215125 0.23907645],[1. 1. 1.],0.29749185,1.0916254807557295,[0.025    0.975    0.025    0.350313 0.025    0.453156],[0. 0. 0.],3552,Ship,Triangle,[0.07275088 0.0022968  0.02342407],"[[-9.98776501e-01 -4.94520123e-02 -4.02592442e-08]
 [-4.94520123e-02  9.98776501e-01 -3.64504887e-06]
 [-2.20464989e-07  3.63859826e-06  1.00000000e+00]]","(774.667, 4524.0]",Subset
2068,2068,2068,2068,../shapes\Ship\m1461.obj,12526,[0.37182144 0.12452496 0.55641075],[0.37182334 0.12452643 0.5564041 ],[1. 1. 1.],0.25950506,1.2736640289584582,[0.025    0.718676 0.025    0.513399 0.025    0.975   ],[0. 0. 0.],23024,Ship,Triangle,[0.01125245 0.00646054 0.06062044],"[[ 9.99915955e-01 -1.29587068e-02 -3.93098851e-04]
 [-1.29629845e-02 -9.99815024e-01 -1.42083961e-02]
 [ 2.08903698e-04 -1.42122977e-02  9.99898978e-01]]","(4524.0, 40714.0]",Subset
2051,2051,2051,2051,../shapes\Ship\m1442.obj,6859,[0.0945729  0.13659847 0.26072063],[0.09457212 0.13659813 0.26072115],[1. 1. 1.],0.26120687,1.000319327879266,[0.025    0.164983 0.025    0.305256 0.025    0.975   ],[0. 0. 0.],12554,Ship,Triangle,[0.09622927 0.00131431 0.00389309],"[[ 6.60650081e-04 -9.99840069e-01 -1.78717852e-02]
 [ 5.86060618e-03 -1.78676110e-02  9.99823185e-01]
 [ 9.99982608e-01  7.65272763e-04 -5.84786465e-03]]","(4524.0, 40714.0]",Subset
2082,2082,2082,2082,../shapes\Sign\m1673.obj,80,[0.23439424 0.7254963  0.05550282],[0.23439424 0.7254964  0.05550284],[1. 1. 1.],0.23069492,1.03342999563138,[0.025    0.429    0.025    0.975    0.025    0.072555],[0. 0. 0.],86,Sign,Triangle,[8.83078607e-02 2.97309611e-03 8.80853281e-05],"[[ 0.01309057  0.99990664 -0.00391654]
 [ 0.99984413 -0.01313596 -0.01179648]
 [ 0.01184682  0.0037615   0.99992275]]","(39.999, 187.0]",Subset
2084,2084,2084,2084,../shapes\Sign\m1675.obj,40,[0.171822   0.75402763 0.04225455],[0.171822   0.7540276  0.04225454],[1. 1. 1.],0.21939802,0.9945454716077816,[0.025    0.318634 0.025    0.975    0.025    0.044992],[0. 0. 0.],52,Sign,Triangle,[1.01477805e-02 7.10504058e-02 2.89175044e-05],"[[ 1.00000000e+00 -1.20346696e-05 -2.60079922e-06]
 [-1.20571687e-05 -9.99961004e-01 -8.83126759e-03]
 [ 2.49441641e-06 -8.83126762e-03  9.99961004e-01]]","(39.999, 187.0]",Subset
2079,2079,2079,2079,../shapes\Sign\m1670.obj,221,[0.17740514 0.77407565 0.05458111],[0.17740518 0.7740759  0.0545811 ],[1. 1. 1.],0.15599045,1.000435991865358,[0.025    0.335607 0.025    0.975    0.025    0.068536],[0. 0. 0.],217,Sign,Triangle,[4.13281709e-02 3.60300222e-03 3.30882985e-05],"[[-9.06918863e-03  9.99958846e-01  2.38205268e-04]
 [ 9.99901769e-01  9.07121626e-03 -1.06848595e-02]
 [ 1.06865806e-02 -1.41278862e-04  9.99942887e-01]]","(187.0, 681.333]",Subset
2086,2086,2086,2086,../shapes\Sign\m1678.obj,642,[0.11671708 0.859874   0.03333151],[0.11671726 0.85987353 0.0333315 ],[1. 1. 1.],0.09440263,0.9679158840767348,[0.025    0.209241 0.025    0.975    0.025    0.045404],[0. 0. 0.],1021,Sign,Triangle,[3.70108775e-02 1.14690669e-03 2.83983958e-05],"[[ 3.75146493e-04 -9.99996762e-01 -2.51718104e-03]
 [-9.99999894e-01 -3.74477932e-04 -2.66065273e-04]
 [-2.65121783e-04 -2.51728059e-03  9.99996796e-01]]","(187.0, 681.333]",Subset
2093,2093,2093,2093,../shapes\Sign\m1685.obj,760,[0.42054312 0.5705476  0.16701494],[0.42054328 0.57054734 0.16701491],[1. 1. 1.],0.2869953,1.2626368040623834,[0.025    0.807462 0.025    0.975    0.025    0.306966],[0. 0. 0.],1344,Sign,Triangle,[0.05911664 0.01096366 0.02216291],"[[ 0.99423492  0.10566332  0.01822578]
 [ 0.01938422 -0.00994679 -0.99976263]
 [ 0.10545695 -0.99435221  0.01193765]]","(681.333, 6540.0]",Subset
2089,2089,2089,2089,../shapes\Sign\m1681.obj,6540,[0.22444981 0.69592897 0.05256737],[0.22444876 0.695928   0.052569  ],[1. 1. 1.],0.14022022,1.0280688789406935,[0.025    0.416613 0.025    0.975    0.025    0.057631],[0. 0. 0.],13032,Sign,Triangle,[1.98487116e-02 2.60632781e-03 3.73665532e-06],"[[ 0.14403856  0.98949146  0.01263115]
 [ 0.98899364 -0.14350627 -0.03602123]
 [ 0.03383005 -0.01768057  0.9992712 ]]","(681.333, 6540.0]",Subset
2107,2107,2107,2107,../shapes\Skyscraper\D00641.obj,3299,[-0.09570953 -0.05950187  0.01506011],[-0.09570951 -0.05950188  0.0150601 ],[1. 1. 1.],0.56232977,1.9688745500126328,[-0.867232  1.00218  -0.183149  0.267759 -0.205679  0.216752],[0. 0. 0.],4363,Skyscraper,Triangle,[0.36419809 0.01280241 0.00729831],"[[ 0.99742829 -0.07080259 -0.01112687]
 [-0.07093477 -0.99740912 -0.01197067]
 [ 0.01025049 -0.01272917  0.99986644]]","(364.999, 8907.333]",Subset
2113,2113,2113,2113,../shapes\Skyscraper\D00998.obj,4708,[0.13233914 0.00670848 0.01071636],[0.13233912 0.00670849 0.01071636],[1. 1. 1.],0.19583686,1.7149926822179862,[-1.17797   0.467106 -0.185787  0.16659  -0.160495  0.172304],[0. 0. 0.],5942,Skyscraper,Triangle,[0.04830308 0.00496149 0.00491686],"[[-0.99924363 -0.03146822  0.02284577]
 [-0.03432918  0.43786939 -0.89838294]
 [-0.01826705  0.8984877   0.43861847]]","(364.999, 8907.333]",Subset
2108,2108,2108,2108,../shapes\Skyscraper\D00664.obj,10076,[0.07813891 0.00635089 0.01182053],[0.07813931 0.00635089 0.01182053],[1. 1. 1.],0.41677403,1.735961936465263,[-0.771369  0.779295 -0.284353  0.301205 -0.248104  0.267771],[0. 0. 0.],12812,Skyscraper,Triangle,[0.19085701 0.00954363 0.01122263],"[[ 0.99999068  0.00411375  0.00131314]
 [ 0.00209993 -0.19754663 -0.98029124]
 [ 0.00377327 -0.98028486  0.19755342]]","(8907.333, 36271.333]",Subset
2105,2105,2105,2105,../shapes\Skyscraper\D00584.obj,28864,[0.13709519 0.04438003 0.03770918],[0.13709506 0.04438007 0.03770912],[1. 1. 1.],0.5258423,2.0752200400650245,[-0.797366  1.11754  -0.293214  0.368587 -0.182036  0.267066],[0. 0. 0.],28622,Skyscraper,Triangle,[0.26801483 0.03671825 0.01818971],"[[ 0.99680189 -0.06227814  0.05007411]
 [-0.0650098  -0.99637264  0.05491166]
 [-0.04647268  0.05799136  0.99723482]]","(8907.333, 36271.333]",Subset
2109,2109,2109,2109,../shapes\Skyscraper\D00729.obj,51011,[-0.18399885  0.10633587  0.00877457],[-0.18399891  0.10633586  0.00877455],[1. 1. 1.],0.6070788,2.250160931070236,[-1.08303   0.82779  -0.370116  0.604832 -0.331666  0.347648],[0. 0. 0.],50113,Skyscraper,Triangle,[0.30795459 0.05484246 0.04949378],"[[ 0.99237678  0.12316736  0.00425841]
 [ 0.12315316 -0.99238167  0.00345122]
 [-0.00465105  0.00290047  0.99998498]]","(36271.333, 73697.0]",Subset
2094,2094,2094,2094,../shapes\Skyscraper\D00006.obj,48737,[ 0.08660288  0.05604797 -0.03961402],[ 0.08660312  0.05604775 -0.03961395],[1. 1. 1.],0.5545401,2.2311212843082333,[-0.86549   1.06092  -0.383786  0.452534 -0.427664  0.325606],[0. 0. 0.],54489,Skyscraper,Triangle,[0.26190481 0.03257155 0.05364171],"[[ 0.99551862 -0.09093337  0.02595782]
 [-0.06309887 -0.43428981  0.89856046]
 [ 0.07043591  0.89617157  0.43808138]]","(36271.333, 73697.0]",Subset
2125,2125,2125,2125,../shapes\Spoon\D00593.obj,144,[0.80442718 0.15678192 5.70080098],[0.804427   0.15678188 5.7007995 ],[1. 1. 1.],1.9597868,8.514592220149519,[0.       1.597584 0.       0.311811 0.       8.357558],[0. 0. 0.],918,Spoon,Triangle,[7.03134922 0.12579656 0.01196762],"[[ 0.00226189 -0.99999641 -0.00143789]
 [-0.01247104  0.00140957 -0.99992124]
 [-0.99991968 -0.00227965  0.01246781]]","(71.999, 256.667]",Subset
2116,2116,2116,2116,../shapes\Spoon\D00144.obj,243,[0.15356158 0.39736706 0.04487842],[0.1535616  0.39736724 0.04487846],[1. 1. 1.],0.07800237,0.3257459309404984,[0.121356 0.186049 0.300286 0.618646 0.031978 0.055897],[0. 0. 0.],1407,Spoon,Triangle,[8.99067537e-03 2.64490816e-04 5.78257723e-05],"[[ 0.00388185 -0.99998575 -0.00366455]
 [-0.99892337 -0.00370827 -0.04624235]
 [-0.0462281  -0.00384011  0.99892353]]","(71.999, 256.667]",Subset
2119,2119,2119,2119,../shapes\Spoon\D00338.obj,481,[9.45348308 3.57357681 1.75614484],[9.453478  3.5735765 1.7561436],[1. 1. 1.],3.8074667,19.00573035266392,[-0.538977 13.447721  0.169091 12.13092   0.        4.743915],[0. 0. 0.],3021,Spoon,Triangle,[20.78437354  0.92431302  0.94695644],"[[-0.76113113  0.59407981 -0.26028559]
 [ 0.63502935  0.76422523 -0.11268327]
 [-0.13197396  0.25105573  0.95893373]]","(256.667, 568.667]",Subset
2127,2127,2127,2127,../shapes\Spoon\D00669.obj,556,[0.00146348 0.43978191 0.21905048],[0.00146348 0.43978196 0.21905048],[1. 1. 1.],0.35525385,1.4662552571783,[-0.33655   0.33655  -0.04445   1.083619  0.018273  0.669657],[0. 0. 0.],3324,Spoon,Triangle,[0.13403718 0.01880912 0.00781909],"[[ 9.87365099e-03  9.99933228e-01 -6.00422759e-03]
 [ 8.49080406e-01 -1.15553513e-02 -5.28137234e-01]
 [ 5.28171350e-01 -1.16570726e-04  8.49137805e-01]]","(256.667, 568.667]",Subset
2124,2124,2124,2124,../shapes\Spoon\D00562.obj,4958,[-5.0911788  10.77118189  0.58449214],[-5.0911984 10.771177   0.5844926],[1. 1. 1.],0.928616,16.051798735838652,[-10.6701    2.94431   7.50555  13.7349   -4.60375   1.18445],[0. 0. 0.],12999,Spoon,Triangle,[0.94002458 0.25000013 0.12292191],"[[ 0.90557113  0.41798394  0.07232119]
 [ 0.37917361 -0.8740458   0.30376194]
 [-0.19017964  0.24765576  0.94999912]]","(568.667, 5039.0]",Subset
2114,2114,2114,2114,../shapes\Spoon\D00014.obj,748,[3.84965422 4.10920805 0.11055339],[3.8496542  4.1092067  0.11055336],[1. 1. 1.],0.5451293,4.362812702099206,[ 3.419584  4.279629  0.835941  5.10234  -0.025512  0.278286],[0. 0. 0.],4485,Spoon,Triangle,[0.03226321 0.55477536 0.00574526],"[[ 9.99999962e-01  7.55756034e-05 -2.63835072e-04]
 [ 7.28982141e-05 -9.99948654e-01 -1.01332682e-02]
 [ 2.64587353e-04 -1.01332486e-02  9.99948622e-01]]","(568.667, 5039.0]",Subset
2157,2157,2157,2157,../shapes\Starship\m1379.obj,1018,[0.50273999 0.07664389 0.49928867],[0.5027402  0.07664393 0.4992887 ],[1. 1. 1.],0.2027061,1.3463786912358306,[0.025    0.974987 0.025    0.113092 0.025    0.975   ],[0. 0. 0.],1858,Starship,Triangle,[0.0006172  0.02730444 0.02734598],"[[ 1.72771206e-03 -8.83236973e-01  4.68923730e-01]
 [-9.99998128e-01 -1.93432861e-03  4.10264564e-05]
 [-8.70816503e-04  4.68922923e-01  8.83238662e-01]]","(264.999, 1707.0]",Subset
2146,2146,2146,2146,../shapes\Starship\m1366.obj,568,[0.25013128 0.58898208 0.09366165],[0.2501312  0.588983   0.09366143],[1. 1. 1.],0.21842693,1.0748242942442838,[0.025    0.476787 0.025    0.975    0.025    0.245535],[0. 0. 0.],1067,Starship,Triangle,[0.00975248 0.04889159 0.00318062],"[[ 9.99988751e-01 -4.73924734e-03 -1.91176118e-04]
 [-4.74125261e-03 -9.99911970e-01 -1.23924181e-02]
 [ 1.32428554e-04 -1.23931851e-02  9.99923193e-01]]","(264.999, 1707.0]",Subset
2135,2135,2135,2135,../shapes\Starship\m1354.obj,5724,[0.52694994 0.17332903 0.2669618 ],[0.5269497  0.1733288  0.26696193],[1. 1. 1.],0.24431707,1.0944001119219688,[0.025    0.975    0.025    0.279811 0.025    0.504878],[0. 0. 0.],11368,Starship,Triangle,[0.05624105 0.00619234 0.01016464],"[[ 0.99506738 -0.09891397  0.00754583]
 [-0.09839557 -0.9938006  -0.05175588]
 [-0.01261843 -0.05075811  0.99863126]]","(1707.0, 7006.0]",Subset
2156,2156,2156,2156,../shapes\Starship\m1378.obj,2059,[0.5005135  0.09634016 0.49984263],[0.50051373 0.09633996 0.499843  ],[1. 1. 1.],0.25352666,1.3494004124333243,[0.025    0.975    0.025    0.151021 0.025    0.975   ],[0. 0. 0.],3804,Starship,Triangle,[0.04405126 0.0436201  0.00197414],"[[ 9.99669039e-01  2.57247440e-02 -2.22013135e-04]
 [ 2.25282868e-04 -1.24206486e-04  9.99999967e-01]
 [-2.57247155e-02  9.99669056e-01  1.29960723e-04]]","(1707.0, 7006.0]",Subset
2161,2161,2161,2161,../shapes\Starship\m1383.obj,8722,[0.50000002 0.13698328 0.5000002 ],[0.5        0.13698271 0.5000001 ],[1. 1. 1.],0.1445302,1.360868460453468,[0.025    0.975    0.025    0.241709 0.025    0.975   ],[0. 0. 0.],31296,Starship,Triangle,[0.01264662 0.01264595 0.00564122],"[[-8.22130686e-01 -5.69298810e-01  2.92309306e-08]
 [-1.03071092e-06  1.43711550e-06 -1.00000000e+00]
 [-5.69298810e-01  8.22130686e-01  1.76827925e-06]]","(7006.0, 31275.0]",Subset
2147,2147,2147,2147,../shapes\Starship\m1368.obj,31275,[0.19257008 0.11007835 0.39273607],[0.19256985 0.1100773  0.39273894],[1. 1. 1.],0.23251674,1.0137855751938103,[0.025    0.360794 0.025    0.136819 0.025    0.975   ],[0. 0. 0.],59739,Starship,Triangle,[0.05733772 0.00996723 0.00030615],"[[ 0.00105156 -0.99999467  0.00309003]
 [ 0.00122347  0.00309132  0.99999447]
 [ 0.9999987   0.00104777 -0.00122671]]","(7006.0, 31275.0]",Subset
2172,2172,2172,2172,../shapes\SubmachineGun\D00256.obj,760,[ 0.0129013   0.03740334 -0.0134577 ],[ 0.01290122  0.03740337 -0.01345771],[1. 1. 1.],0.5214464,2.0986177429485697,[-0.876584  0.919527 -0.762328  0.296704 -0.138511  0.099466],[0. 0. 0.],1326,SubmachineGun,Triangle,[0.29103572 0.02863427 0.00180259],"[[ 0.99950272  0.02864457  0.01318367]
 [ 0.02893954 -0.99932212 -0.02275541]
 [-0.01252291 -0.02312562  0.99965413]]","(169.999, 1462.667]",Subset
2183,2183,2183,2183,../shapes\SubmachineGun\D00960.obj,182,[-0.10818054 -0.0803886  -0.01435045],[-0.10818051 -0.08038858 -0.01435045],[1. 1. 1.],0.48109087,1.8658018469766624,[-1.09728   0.617693 -0.369754  0.356748 -0.062865  0.047946],[0. 0. 0.],294,SubmachineGun,Triangle,[0.26189939 0.02613224 0.00064436],"[[ 0.99698457 -0.07694942  0.01002755]
 [-0.07691758 -0.99703123 -0.00352391]
 [-0.01026894 -0.00274199  0.99994351]]","(169.999, 1462.667]",Subset
2174,2174,2174,2174,../shapes\SubmachineGun\D00384.obj,1806,[ 0.08416504 -0.01141748  0.00569467],[ 0.08416515 -0.01141747  0.00569466],[1. 1. 1.],0.39113504,1.8027663613502096,[-0.905825  0.85551  -0.118947  0.257527 -0.034573  0.042452],[0. 0. 0.],2216,SubmachineGun,Triangle,[0.21221614 0.00453421 0.00030696],"[[ 0.99983238  0.01821781  0.00182562]
 [ 0.01816296 -0.99948257  0.02654633]
 [-0.00230829  0.02650872  0.99964592]]","(1462.667, 3183.0]",Subset
2171,2171,2171,2171,../shapes\SubmachineGun\D00219.obj,1520,[ 0.03516088 -0.0414637   0.00214288],[ 0.03516079 -0.04146369  0.00214288],[1. 1. 1.],0.38353762,2.112382760260632,[-0.797676  1.15909  -0.254582  0.531088 -0.059143  0.06715 ],[0. 0. 0.],2532,SubmachineGun,Triangle,[0.17677152 0.02263169 0.00085632],"[[ 0.99993647 -0.00937507  0.00625874]
 [-0.00941555 -0.99993474  0.00647043]
 [-0.00619767  0.00652895  0.99995948]]","(1462.667, 3183.0]",Subset
2178,2178,2178,2178,../shapes\SubmachineGun\D00537.obj,3629,[ 0.12470167  0.00771552 -0.00222997],[ 0.12470204  0.00771553 -0.00222997],[1. 1. 1.],0.27461708,1.7515595775014037,[-0.948614  0.747389 -0.237611  0.19582  -0.030619  0.029982],[0. 0. 0.],3190,SubmachineGun,Triangle,[0.11617521 0.00932446 0.00023376],"[[ 0.99985052 -0.01662977  0.0047318 ]
 [-0.01661561 -0.9998574  -0.00301636]
 [-0.00478128 -0.00293729  0.99998426]]","(3183.0, 24710.0]",Subset
2168,2168,2168,2168,../shapes\SubmachineGun\D00064.obj,6530,[-0.09105165  0.02194956 -0.03956755],[-0.09105211  0.02194952 -0.03956758],[1. 1. 1.],0.4209567,2.085536319647148,[-0.812644  1.08721  -0.302528  0.449624 -0.253597  0.163876],[0. 0. 0.],13256,SubmachineGun,Triangle,[0.21566981 0.02361496 0.00640163],"[[ 0.99782022 -0.06555799  0.00754752]
 [-0.06503374 -0.99630312 -0.05613112]
 [-0.01119946 -0.05551792  0.99839488]]","(3183.0, 24710.0]",Subset
2234,2234,2234,2234,../shapes\Sword\m718.obj,361,[0.54457284 0.11310899 0.04536592],[0.5445718  0.11310898 0.04536592],[1. 1. 1.],0.25219643,0.9670410373710612,[0.025    0.975    0.025    0.200968 0.025    0.066274],[0. 0. 0.],710,Sword,Triangle,[8.16944724e-02 5.23627058e-04 5.51183174e-05],"[[ 9.99999985e-01  1.72523988e-04  2.74361334e-05]
 [ 1.72511333e-04 -9.99999879e-01  4.60578522e-04]
 [-2.75155909e-05  4.60573782e-04  9.99999894e-01]]","(175.999, 853.333]",Subset
2208,2208,2208,2208,../shapes\Sword\m690.obj,180,[0.09371942 0.18591846 0.08821022],[0.09371941 0.18591839 0.08821023],[1. 1. 1.],0.05977884,0.9672933544326277,[0.025    0.155249 0.025    0.975    0.025    0.152246],[0. 0. 0.],368,Sword,Triangle,[0.00699302 0.00070907 0.000569  ],"[[ 0.00402436 -0.99912858  0.04154387]
 [-0.99997537 -0.00425974 -0.00557873]
 [-0.00575084  0.0415204   0.99912111]]","(175.999, 853.333]",Subset
2206,2206,2206,2206,../shapes\Sword\m688.obj,1977,[0.06869108 0.17065733 0.09495733],[0.0686911  0.17065732 0.09495731],[1. 1. 1.],0.06325088,1.0170698107059666,[0.025    0.11913  0.025    0.975    0.025    0.375814],[0. 0. 0.],3938,Sword,Triangle,[0.00448625 0.00032241 0.0003437 ],"[[-0.01170403 -0.87076653  0.4915574 ]
 [-0.9473153  -0.14770763 -0.2842115 ]
 [-0.32008863  0.46898626  0.82316168]]","(853.333, 5054.667]",Subset
2203,2203,2203,2203,../shapes\Sword\D00916.obj,2993,[-3.41770665e-01 -2.87130001e-03  1.56629131e-04],[-3.4177056e-01 -2.8712973e-03  1.5662846e-04],[1. 1. 1.],0.2312757,1.6684320775309995,[-0.720276  0.941206 -0.053847  0.088122 -0.027381  0.027282],[0. 0. 0.],7470,Sword,Triangle,[0.09731444 0.00052289 0.00011176],"[[ 0.99989152 -0.01451806 -0.00248562]
 [-0.01450714 -0.99988527  0.00435661]
 [ 0.00254859  0.00432007  0.99998742]]","(853.333, 5054.667]",Subset
2223,2223,2223,2223,../shapes\Sword\m705.obj,7910,[0.24543344 0.31829978 0.05939636],[0.24543296 0.31829995 0.05939567],[1. 1. 1.],0.19490908,1.049708099684402,[0.025    0.466069 0.025    0.975    0.025    0.094607],[0. 0. 0.],15768,Sword,Triangle,[0.01492005 0.03980858 0.00021604],"[[ 9.99999548e-01  9.51179525e-04 -1.26231996e-06]
 [ 9.51179627e-04 -9.99999544e-01  8.27388435e-05]
 [ 1.18361989e-06  8.27400068e-05  9.99999997e-01]]","(5054.667, 18993.0]",Subset
2186,2186,2186,2186,../shapes\Sword\D00071.obj,10920,[ 0.10163466 -0.07851048  0.0034546 ],[ 0.10163466 -0.0785104   0.00345459],[1. 1. 1.],0.14705716,1.723886805587062,[-1.25064   0.37005  -0.36844   0.212721 -0.039414  0.046616],[0. 0. 0.],21800,Sword,Triangle,[0.02835979 0.00864634 0.00048034],"[[ 0.9999335  -0.01135643 -0.00200607]
 [-0.01142361 -0.99923319 -0.03745037]
 [ 0.00157923 -0.03747079  0.99929648]]","(5054.667, 18993.0]",Subset
2263,2263,2263,2263,../shapes\Tool\m1104.obj,362,[0.15923294 0.62847945 0.04646503],[0.15923297 0.62847966 0.04646505],[1. 1. 1.],0.32976642,0.98457797745847,[0.025    0.278994 0.025    0.975    0.025    0.073793],[0. 0. 0.],708,Tool,Triangle,[0.11316485 0.0022798  0.00012293],"[[ 0.00971367  0.99993545  0.00589341]
 [ 0.99989583 -0.00977586  0.01061847]
 [-0.0106754  -0.00578965  0.99992626]]","(23.999, 1606.667]",Subset
2273,2273,2273,2273,../shapes\Tool\m1114.obj,1344,[0.07198529 0.27880894 0.07195978],[0.07198568 0.27880862 0.07196005],[1. 1. 1.],0.15408602,0.9592538531261912,[0.025    0.118989 0.025    0.975    0.025    0.118989],[0. 0. 0.],2292,Tool,Triangle,[0.04103744 0.00053858 0.00053705],"[[-1.52314659e-04  9.99999696e-01 -7.64619170e-04]
 [ 9.99999967e-01  1.52155349e-04 -2.08405058e-04]
 [ 2.08288654e-04  7.64650887e-04  9.99999686e-01]]","(23.999, 1606.667]",Subset
